"","simulation_number","angle","gap","ant","dist","re","diff_coef","stink_width","init_conc","shear_hair_1","shear_hair_2","shear_hair_3","shear_hair_4","shear_hair_5","shear_hair_6","shear_hair_7","shear_hair_8","shear_hair_9","shear_hair_10","shear_hair_11","shear_hair_12","shear_hair_13","shear_hair_14","shear_hair_15","shear_hair_16","shear_hair_17","shear_hair_18","shear_hair_19","shear_hair_20","shear_hair_21","shear_hair_22","shear_hair_23","shear_hair_24","shear_hair_25","flux_hair_1","flux_hair_2","flux_hair_3","flux_hair_4","flux_hair_5","flux_hair_6","flux_hair_7","flux_hair_8","flux_hair_9","flux_hair_10","flux_hair_11","flux_hair_12","flux_hair_13","flux_hair_14","flux_hair_15","flux_hair_16","flux_hair_17","flux_hair_18","flux_hair_19","flux_hair_20","flux_hair_21","flux_hair_22","flux_hair_23","flux_hair_24","flux_hair_25","Umean_hair_1","Umean_hair_2","Umean_hair_3","Umean_hair_4","Umean_hair_5","Umean_hair_6","Umean_hair_7","Umean_hair_8","Umean_hair_9","Umean_hair_10","Umean_hair_11","Umean_hair_12","Umean_hair_13","Umean_hair_14","Umean_hair_15","Umean_hair_16","Umean_hair_17","Umean_hair_18","Umean_hair_19","Umean_hair_20","Umean_hair_21","Umean_hair_22","Umean_hair_23","Umean_hair_24","Umean_hair_25","leakiness_row_1","leakiness_row_2","leakiness_row_3","leakiness_row_4","leakiness_row_5"
"11",11,95.346035,34.760372,9.2591084,0.0010040371,9.3565624,7.9856825e-05,0.042899685,1080204.3,52.839412689209,65.3491693866063,30.6570314317942,28.8426820856767,31.3818476608572,37.2986443754779,35.156343460083,50.9168437909784,115.472724953075,32.3882703781128,25.0726642608643,25.1075191497803,44.9801459064829,26.8751904666878,35.6430129153759,23.3429079873343,27.3336200714111,35.299467086792,645.020681007385,28.1713781356811,36.7150435447693,24.3176574707031,29.2899341583252,54.3564355494876,163.052657232365,-0.00670132421949529,-0.000149645160883665,8.49946391535923e-05,-0.000393849287182093,-7.93264769017694e-05,-7.67817981541157e-05,0.000249049188569188,0.000424259152263403,-0.000233551412820816,-0.000312352372333407,-0.00019568981975317,-0.00020547148375772,-7.13085867464542e-05,-0.000539907157421112,-0.000158305883407593,-5.34492749720812e-05,-4.69643518445081e-05,0.000308375768363476,-0.000266178235411644,-0.000356224179267883,3.2716389745474e-05,-0.00026882854179712,0.000106830892153084,0.000468339014798403,-0.000194123379886151,0.021143796918588,0.0188586411693915,0.017926532156021,0.0191548413031006,0.0194667132292103,0.0189077275625086,0.0184335552665134,0.0187381405384172,0.0196698022853893,0.0190496783031741,0.0190760194679974,0.0186955512928408,0.0190311955445825,0.0193099143608098,0.0189020433869738,0.0188906465243685,0.0182928903203341,0.0184556907642425,0.0195687195238688,0.01903148370917,0.0187805943430443,0.0187778025955202,0.0182776031010646,0.0187548581879219,0.0195628928887817,0.912297356936809,0.924849278050242,0.920938009442665,0.919559130872755,0.918386333226808
"12",12,120.80689,40.575682,43.83535,0.011850935,6.5450626,5.3663341e-05,0.010003338,9999914.5,48.9103317260742,21.4875537186733,29.5414505004883,30.5437831878662,26.201340675354,25.7962627410889,24.1483173370361,84.5964672637163,27.1219081878662,22.3296453546632,33.5434293746948,53.8143578513975,32.5298212837747,29.2150895082737,401.23401896583,24.2655067443848,32.3066673278808,32.0923080224256,24.4933061599731,63.9238133236661,29.2691631317139,23.6891535069577,24.4314203262329,23.4597759246826,31.1821933686733,0.00270639401348308,-4.35494550038129e-05,-0.000761288514360786,0.000893595185130834,-0.000143587470054626,0.000212315373122692,-0.000620541796088219,-0.000158129628747702,-3.8930071517825e-05,0.000187532472424209,9.96139943599701e-05,4.02427855879065e-05,0.000148829812183976,-0.00021879580616951,-7.51015581190587e-05,-1.3921391218899e-06,0.000351449877489358,-0.000117871938273311,-0.000305551007390022,9.36270169913772e-05,0.000149157871725037,-0.000192142708227038,-0.000570564229041338,0.000203081741929054,0.000212676371680573,0.0234050113953332,0.014258377664991,0.019845077303054,0.0172073308564579,0.019737629469615,0.0160917173492056,0.0193808001689547,0.0183079754911412,0.018282427870704,0.0181365537458681,0.0175288669671554,0.0172117563227953,0.017301736289728,0.0180400479933755,0.0184311781452106,0.0176647439066709,0.0170878895164692,0.0173741920254883,0.0183655514633923,0.0178676132275586,0.0172767340116313,0.0179661072751864,0.018440257591035,0.0173808549693924,0.0168404619827735,1.06905348586229,0.981616026837922,0.965854994167845,0.960682717652914,0.958455859061214
"13",13,1.3856735,23.483196,26.726522,0.010668903,6.3678164,1.9768736e-05,0.036100119,8562518,20.0150175094604,29.1700115203857,86.4578553532776,22.9836423358065,29.3706703186035,29.218111038208,300.36074041325,30.5121393203735,31.8267326354981,22.5990559098854,27.4540786743164,30.5992120267839,30.1573129075319,32.5625171661377,22.8765919502754,26.7308044433594,29.0937104225159,123.31802879809,29.4437383279177,32.8572540283203,23.083362321052,26.4111595153809,27.8465366363525,218.509511188277,23.2765884399414,-0.000321389180608093,-0.00164453907590359,0.000914125178009272,-0.000928376648575068,0.000493428142741323,-0.000287854466820136,0.000300719164311886,-0.000232589108869434,0.000419886969029903,-0.000616092637181282,-0.000128011220134795,-0.000291168749332428,-0.000289929338730872,0.000378889121115207,-0.000178478620946407,-8.90235789120169e-06,-0.000207851402461529,6.70228060334919e-05,-0.000307993417605758,0.000357117244973779,-0.000162030998617411,5.40042463690042e-05,-0.000137036215513945,9.30826533585785e-05,-3.7328281439841e-05,0.00839179248873152,0.0200166174853421,0.0184579438214654,0.0169440949988559,0.0154695865446136,0.0174059426491112,0.0174600654319806,0.0174910476521967,0.0164518102969453,0.0174484400033432,0.0169928607457475,0.0173844539860161,0.0175538611224832,0.0167486875666084,0.0178049160588948,0.0171822234018219,0.0171275179122432,0.0176238439532823,0.0176058317470053,0.0169208708193359,0.0179191578640199,0.0174968188287191,0.0170332817494829,0.0175540139066022,0.017283033075077,0.851373277873887,0.949028151631355,0.98173645623688,0.994518442146946,1.00200286208342
"14",14,69.014817,37.070443,10.662101,0.018253324,7.2899022,5.315392e-05,0.029703811,7823913.6,34.181986127668,23.3326287269592,25.1662673950195,24.0862293243408,27.2784948348999,24.8626756668091,28.5265407562256,36.4095424331173,29.6530323028564,27.4804191589355,221.014228257399,22.2952928543091,127.416425008893,33.4451030361898,30.1681213378906,25.9718470640547,25.6737117767334,91.1919971758829,24.6260614395142,33.3588809967041,91.2737944973106,29.4575638771057,28.322826385498,24.8720889091492,23.367057800293,-0.000742445537820458,-6.0226183384657e-05,-0.000179067809134722,-0.000316522605717182,-0.000614660546183586,-3.79412695765493e-05,4.21169335022567e-05,0.000270358234178275,-0.000325488839298487,-8.08364411350338e-05,-0.000205283410847187,-3.98838147521017e-05,0.000155888669192791,-5.31425634399056e-05,0.000150989443063736,-0.000427545748651028,-0.000175852921791375,2.46729180216788e-05,-0.000320040121674538,0.000231375739909709,2.3972081951797e-05,-0.000174956701695919,4.35610897839071e-05,-0.000565049961209297,6.17522445973009e-05,0.0207911008312852,0.0185230235774126,0.0174601168292094,0.0183850896288797,0.0183820864085382,0.0181319518254782,0.0173210117632095,0.0177348569270016,0.0180736934052857,0.0176192267175495,0.0188097262127045,0.0181214699889835,0.0180815583497318,0.017751076656527,0.0177289815484969,0.018357809227993,0.0179227933835308,0.0185962408331256,0.0183810375924102,0.0174400251806878,0.0180093417413195,0.0178976672312952,0.0176787001743208,0.0187550422291064,0.0177733257472307,0.944888490349792,0.938689987320104,0.936698441594878,0.935773362320615,0.935155236250139
"15",15,12.031603,8.9280695,5.9251116,0.018619564,1.3861366,5.7939122e-05,0.031953973,2859080.2,18.6206124733418,23.3136138916016,18.0875263214111,18.0588035583496,20.2700757980347,19.4430732727051,20.0819411180089,18.6694345474243,21.4633903503418,33.9228849872498,20.9862308502197,19.6151161193848,21.0744400024414,18.7041370163291,18.8647975921631,22.616042137146,22.874002456665,19.886905670166,18.668459892273,22.6750049591065,20.2108478546143,20.1267414093018,18.4073003751515,24.1092157363892,22.4667663574219,-0.000253743762150406,1.36332828551531e-05,-0.000197008708491921,-0.000644999213516712,1.33547075092793e-05,0.000448863597586751,-0.000185508417198434,2.6320181787014e-05,0.00017944211140275,-6.81674778461457e-05,-0.000264802427962422,-0.000887646444141865,8.74615679495038e-05,-0.00052145966887474,9.72827840596439e-05,-0.000140991827473045,7.81292975079851e-05,-0.000566477924585342,-9.12445522844791e-05,0.000414500042796135,-0.00019624544121325,-0.000328045038506389,-0.000165518194437027,5.12696225196131e-05,-0.000185403663665056,0.0115699505615186,0.0120025606641493,0.0118899588469859,0.0126214509232161,0.0120054241828935,0.0122217705385077,0.0120693320064092,0.0123324077427179,0.0118460232600603,0.0122806197871627,0.0122769464771853,0.0129264769615493,0.0120148961245163,0.0127343200192411,0.0120818176799123,0.012380206433384,0.0122676420271963,0.0128906165751946,0.0124433720289234,0.0121968147278637,0.0123683419994731,0.0127161875684137,0.0125363008811418,0.0125146605995378,0.0124150816283202,0.919397102052268,0.942221913946948,0.95715410222571,0.964934695951136,0.975161020058052
"16",16,75.147475,17.064176,16.350421,0.018014995,4.4985718,8.2829586e-05,0.0054241392,558211.25,28.4082450866699,44.1033086678497,494.80496402793,26.6880928726417,29.3661518096924,26.4008083343506,26.4535116068097,22.9963839045486,23.7569408416748,30.5964541435242,34.0563812255859,30.9539051055908,26.3260135650635,25.5337864079984,25.875696182251,295.079327798678,24.5118179321289,64.5866261452666,33.3973770141602,31.3589828870256,32.0323162078857,31.6519346237183,30.5512161254883,30.7185888290405,28.7940845489502,-0.000769144702702761,0.000384434344246984,-0.000427785227075219,-0.000488748792558908,-0.000213210837449878,8.73939357697962e-05,-0.000551124557852745,-0.000282899737358093,-0.000298941569402814,1.2257397174835e-05,0.000482662167400122,6.77112191915513e-05,-0.00016657442227006,-0.000655492030084133,-0.000236635482870042,-0.000204607594758272,-0.000220940025523305,-0.000195499069988728,0.000352559085935354,-0.000126457063481212,0.000282756948843598,-0.000187557941302657,0.000245580990798771,-0.000211819196119905,0.000206198007799685,0.0196115239795378,0.0174520273991747,0.0160149079700956,0.0176206742617211,0.0165932440184844,0.0164404660240914,0.0163354554242208,0.0162558501234762,0.0164554168131258,0.0167631845324612,0.0166125430724624,0.0165357615911226,0.0159467736601117,0.0167246090697857,0.0163631014909446,0.0171433677541339,0.0165926969985672,0.0171817098067409,0.0159090912317254,0.0163509639695889,0.0159702856085142,0.0164286978763764,0.0159765490515493,0.0163895426648252,0.0158859671546407,0.923789627920875,0.864446714873581,0.852267143588203,0.84140923743825,0.840869844328069
"17",17,123.61909,1.6106141,10.531155,0.0030156878,3.5964895,1.6846245e-05,0.023506822,5986561.1,39.3123130798339,43.803990626138,34.0813672445575,48.0699344198354,37.8736877441406,106.41372091253,37.2538158075159,126.77992112487,40.7012786865234,36.6157684326172,31.4830322265625,26.3165969848633,33.4132966995239,40.2918739318848,36.6684341430664,32.5007095336914,28.5797348022461,24.9562110900879,43.4048347473145,46.1535415649414,37.7540187835693,42.5759975635913,929.985143898508,21.6712379455566,20.7258593603456,-0.00100812888145447,0.0035245712515898,9.09581966698192e-06,0.00171857722848654,0.000758872967213392,0.00299419563030824,-0.000423526491969824,-0.000970107328379527,-0.000472803337033838,0.000474575072526932,0.00125863471627235,0.0022404375448823,-0.00147029583528638,-0.000561665177345276,0.000114253545179963,0.000516535537317395,0.00097110902890563,0.00147663670033216,-0.00239009306952357,-0.00150863710045815,-0.000796707272529602,-0.000297195507446304,0.000183532278984785,0.000371394071727991,0.00126152361480126,0.0245726619393582,0.0174857150735725,0.0245102137909815,0.0187862439468903,0.0219848293331495,0.0154459104140661,0.022183860637234,0.0219560762836695,0.0225863375527102,0.0202284767196509,0.0168200199607787,0.013361857511993,0.0211282481401184,0.0200972984954403,0.0179482578543671,0.0158294704808593,0.0137948950405538,0.0122257255038497,0.023192800105886,0.0204122930611575,0.0180212844770684,0.0158710105297082,0.0138860874377476,0.0121083768588027,0.0105842856408341,0.259638671836195,0.303256183554574,0.302863952416228,0.33770031513491,0.385686734729291
"18",18,106.0158,22.59127,10.11384,0.0016645654,9.0986911,3.4844013e-05,0.0091539265,9387124.7,49.3108997344971,36.9504872156842,35.0645980834961,24.5728116035461,26.5566371544273,31.8042363653747,116.532992210761,24.5606089974902,34.9756264686584,22.88551902771,27.7482357025146,37.9880311446097,25.2688884735107,29.7225971221924,76.7349230773892,230.819701676284,28.8768339157105,36.7817609830472,354.902370878034,25.8009667396545,31.4319945735944,34.6329927444458,24.8800067901611,29.6401076578837,23.3712120056152,-0.00458517924835905,0.000195758011192083,5.51334060728552e-05,-0.000304574444890022,-0.000501608975231647,-6.95026037283243e-05,-9.18166004121301e-05,-0.000383468717336655,-5.75564708560705e-06,5.28658752155026e-05,4.61387280374765e-05,0.000333478156477213,-0.00022451404761523,8.55652112513782e-05,7.03751929104328e-05,-0.000231917880475521,-0.000353638149797917,-3.83081175386906e-05,0.000197765331715345,-0.000620219498872757,-0.000247819440439343,0.000127820335328579,-0.000226831869222224,0.000115891710389406,7.72011913359166e-05,0.0310840949340453,0.0176952913373943,0.0177296796054532,0.0196133484953821,0.019733136970172,0.0184185670359561,0.0190133463476834,0.0192969964434337,0.0185217581689559,0.0185175643330672,0.0182553439486179,0.0184108479784623,0.0184808263372506,0.0185261619915519,0.0188972888021016,0.0195876411528052,0.0188587429391916,0.0187996711099733,0.0190085674034604,0.0195863526460937,0.0188701226778391,0.0187874480140052,0.018664634879342,0.0180589849683892,0.0182112985041045,0.899376913397379,0.900351548314017,0.890953206798683,0.889541996763437,0.88770453416626
"19",19,167.47857,40.469193,3.3046039,0.017349967,8.7010434,2.3323256e-05,0.025043041,8374610.1,29.1455682516098,46.8479849703197,26.0989742279053,30.2067538006893,25.6375713348389,42.9137047972227,23.4308174683612,25.1157977304941,23.5898542404175,25.3300132751465,29.8217304519964,39.5400644881925,81.7128872010129,25.2421830277879,23.7879210024068,25.0223693847656,29.3555293083191,36.5570031129309,32.2944011688232,72.4255264442479,25.3574771881104,24.010425567627,24.7131023406982,28.834068337901,35.4271621704102,0.000313855718821287,0.000383363768458366,-0.000103792870417237,0.000126681136898697,-0.000118013117462396,0.000361366104334593,-0.000452219508588314,-0.000310169041156769,-0.00047799314558506,-0.000153491757810116,0.000105570591054856,0.00033914040774107,0.000117771599441767,-0.00032855387032032,-0.00050505905598402,-0.000185963280498982,8.30969251692293e-05,0.000317222049459815,0.000214824988506734,9.1692164540291e-05,-0.000349347069859505,-0.000530446484684944,-0.000216882392764092,6.05202410370112e-05,0.000295758904889226,0.0172217400077503,0.0182841886391595,0.0179308781556684,0.01777498222383,0.0179682027474221,0.0182097640737201,0.0192524919061946,0.0188973272510925,0.019309731337294,0.0180686921906601,0.0177688439498998,0.0181650846030136,0.0184921456492677,0.0188440229976944,0.0193487384809233,0.0181918062043746,0.0177497245642986,0.0181234939939042,0.0179929098659495,0.0184539368769468,0.0188044271225347,0.0193631762100874,0.0183149333007643,0.017733634401504,0.0180800969474153,1.00486549189314,1.00522624875264,1.00550638209369,1.00544971588611,1.00592029328807
"20",20,152.31004,46.721759,24.477269,0.016889996,7.9356002,9.3962381e-05,0.043388337,9340224.4,22.8631477355957,24.1493854166542,66.3959949156704,27.682035446167,27.6828460693359,85.4016749376069,31.0553529130571,210.357491679869,35.3757619857788,32.1536016830448,28.5837533473969,28.4917736053467,22.6088305971219,22.7513122558594,50.2824007664501,451.642641070724,34.2926841479979,31.1237168312073,721.463792375767,24.2617415757795,23.1241526603699,22.9982654456459,37.8023147583008,60.9491793501191,35.9655265808105,0.00159928072430193,-0.000808592416346073,-0.000223075710237026,0.000159331088885665,0.000249908194877207,-0.000212525773793459,3.64029698539525e-05,0.000166637655347586,-0.000152924604713917,-4.99751102179288e-05,1.19810923934038e-07,2.87258862517775e-05,4.95009496808063e-06,6.82144742459057e-05,0.000482707533985377,0.000150224540382624,-0.000217751821503043,-0.000126893069595098,-0.000189180456101894,-0.000572815462946892,-8.66251252591611e-05,1.26611487939965e-06,0.000390581954270601,6.62577711045741e-05,-0.000308344900608063,0.0160943105165235,0.0189444457183248,0.019536225278087,0.0174536206010205,0.0176935768560098,0.0183960851261667,0.0180028529170508,0.0185111786308826,0.0183593602570012,0.0179868067066326,0.0174867471441759,0.0176016910088449,0.0179977217606466,0.0177978662647271,0.0181441848499405,0.0182666929759794,0.0181839993954024,0.0180339290715109,0.0190772412125514,0.019141501669657,0.0186072438257446,0.0178071024773528,0.0177205133034898,0.0181778219771535,0.0183022664318423,0.966176450433365,0.9868302289024,0.992968354944606,0.994301722908082,0.994188505592756
"21",21,94.84718,28.610983,35.466855,0.019167453,3.2321276,2.57294e-05,0.032773713,44207.552,34.1265559498205,22.9212676380554,33.6555461883545,53.5447367094386,27.6700305938721,27.7000036239624,29.1252346038818,22.8863754272461,22.1903800964356,30.077226638794,27.0854110717773,23.9833869934082,23.4308195114136,87.2326240931317,28.5919543723951,22.6715501137852,20.8397960662842,29.1860427856445,22.4006944658027,26.9520606994629,25.9480037689209,23.4981288909912,31.6082422412664,28.2739534378052,22.6601068163172,-0.000377459703013301,0.000801432391628623,-0.00112078674603254,0.000306224171072245,-0.000548625409603119,0.000217672646045685,-0.000154933894984424,-0.000609490044414997,-0.000622048567980528,0.000289338869275525,0.000292745159007609,-0.000111419515684247,-0.000177881025709212,0.000129268154501915,-0.000384916967712343,-0.000353179924190044,-0.000337519686669111,0.000380472211632878,-0.00029207718744874,3.17743979394547e-07,-5.99057100480422e-05,-6.25000707805155e-05,-6.32207281887532e-05,-0.000244779881089926,-0.00029933026432991,0.0216370912830346,0.01482354412435,0.0161254601086724,0.0169218245217944,0.0170735788219314,0.0152334022022084,0.015364912845012,0.0159575065033485,0.01611662936712,0.0155294951185555,0.0152343146518852,0.0153673616709112,0.0156095055841335,0.0155714915916417,0.0156046242910785,0.0159512785748758,0.015772397285877,0.0148460002206241,0.0153249648921124,0.0148374822564867,0.0152073636043125,0.0157627126837755,0.0154880074510052,0.0152257830595865,0.0154474849492622,1.09065976895741,0.953551536067389,0.920529655314749,0.908213871720945,0.901260979490083
"22",22,16.55368,28.785935,7.4319927,0.011382359,3.4683195,3.403404e-05,0.012800464,6262318.4,39.9324613194879,26.5443277359009,26.7099475860596,23.2706813812256,22.3829212188721,44.3540403228475,21.2998396635438,47.1394900618595,29.5776752418698,28.1797389984131,28.4284439086914,32.5444635346351,25.8616142272949,26.037278175354,24.4650926589966,22.1231708526611,24.1199741363525,24.123607635498,21.4761468228943,21.2298851013184,22.1471138000488,32.5832429202798,22.6948601472044,27.9269275665283,29.9716186523437,-0.000205244195181876,-0.000493337705731392,0.000151595962699503,-0.000210648653097451,-0.000311701823025942,-3.46915125846862e-05,-0.000496038787066937,0.000161608073860407,-0.000142070062458515,1.88760366290807e-05,0.00016833546536509,-8.08690782869234e-05,-2.15493747964503e-05,0.000110486526042223,-0.000563251662999391,-0.000420219413936138,-0.000233161153271794,-7.34958928078413e-05,-0.000598587121814489,-2.41581704467535e-05,0.000104004805907607,-8.9059356600046e-05,-0.000361072711646557,0.00015216851234436,0.00029687078576535,0.0132327630436081,0.0157006855901691,0.0148862902964225,0.0153421595219747,0.0152973041151796,0.0159060621207873,0.0160312835161305,0.0153006342020885,0.0153004109679013,0.0149657985989364,0.0148167300733746,0.0152607325281404,0.0148846303177033,0.015246213819917,0.0155786724035302,0.0157966701984708,0.0153360581019916,0.015562506596277,0.0160886669814261,0.0153266268676808,0.0150026671793888,0.015466659344838,0.0155300343474991,0.0150931590938475,0.0149289401807766,0.987952876716542,0.996124115444836,1.00116065655059,0.999993499443323,1.00161849082321
"23",23,117.70541,29.206961,9.5007777,0.0013007179,3.2456649,1.011387e-05,0.022406634,4503935.5,46.9111215099532,28.3378992080689,22.5590728380506,24.7776039176932,22.2617301940918,20.6316890716553,25.8077960472593,22.1275110548761,27.3725299835205,22.2878183632331,25.8216094970703,45.6528934077989,29.7853559935941,24.0004196166992,442.929814150615,22.7905540466309,55.4317464155078,21.4491577148438,24.7979822158814,21.8747752011358,52.4073589249398,27.300479888916,24.3562030792236,27.8170585632324,24.0542488098145,-0.00311432209971827,-0.000183880265802145,-0.000461647169664502,-0.000306107995100319,5.07708584191277e-05,1.72507390379897e-06,-0.000383637093007565,-0.000677776675671339,0.000105514389229938,-0.00071943598985672,4.11774972453713e-05,7.8726336359978e-06,-0.0002166618257761,-0.000213382660411298,0.000128706263378263,-0.000295683953911066,3.37613914161909e-05,-0.000420105321332812,-0.000551261398941278,-0.000113069100305438,-0.000186226919293404,0.000161170622333884,-0.000257867412641645,2.8250686824322e-05,6.41446560621273e-06,0.0164569156773342,0.0148636752165098,0.0152456718173538,0.0151573556390403,0.0151696564276397,0.0147029380495293,0.0152981757213104,0.0159649703467636,0.0147437688222197,0.0159245218073579,0.0145952690752288,0.0155822022113059,0.0151999651558486,0.0152001846669938,0.01515697151521,0.0152992903185516,0.0150368513516332,0.0155317922866019,0.0153989408511747,0.0148593114928577,0.0154495614259574,0.0148929185723614,0.0153808550411756,0.0149864354261123,0.0152708826451981,0.911391221876256,0.929906973933879,0.927142976153991,0.925741696325422,0.925485269758307
"24",24,74.879884,49.401541,38.570768,0.0011661162,3.2905872,8.3806572e-05,0.013302457,8406774.2,69.1656799316406,22.7262258529663,172.159476631118,23.483585357666,83.8642937008451,21.9490899918294,22.2776222229004,21.4607791900635,28.2722111397293,101.021581575807,27.3253288269043,23.1711673736572,29.0020122528076,26.3245754241943,22.9213542938233,32.8933404341689,22.440580368042,21.8549642562866,23.3428430557251,23.6987037658691,21.7623615264893,22.56565284729,64.1018176127662,27.1914730072021,23.1088390350342,-0.00841661959525663,0.000455249403021298,-0.000105586837977171,0.000175704013556242,-0.000643305600620806,1.57405771315099e-05,-0.000559610467404127,-7.82994646579025e-05,-0.000135113259777427,-1.23701007105412e-05,0.000139562773983926,-0.000178160324692726,-9.14414070139172e-05,-7.74869527667761e-05,-0.000465892128646374,-0.000288715414702892,-0.00022167245298624,-0.000149910926818848,-0.000550696667283773,-3.9956709370017e-05,-2.99073308706285e-05,-0.000345465812832117,8.51443447172641e-05,0.000133063639048487,-0.000226079281419516,0.0214543914286685,0.0147362326024858,0.0132710368531698,0.016196948198838,0.0164230784626972,0.0153662276694801,0.0153116143448421,0.014860317537052,0.0154430255364314,0.0156269467736647,0.0151884120951439,0.0154284798408892,0.0150078044881495,0.0147970389826782,0.0157246217105567,0.0160769276986364,0.0153101528471478,0.0154133137388392,0.0155137073162075,0.0156003119394867,0.0151989258440438,0.0155652412242859,0.0153058832220408,0.0148522002591694,0.0153201116374874,1.07450364433035,0.97647411237141,0.95783950727336,0.950570997114846,0.947613687558332
"25",25,126.21431,36.694202,38.904982,0.018914809,5.8985356,3.7047925e-05,0.044387815,9975575.1,31.2502746582031,19.2188057899475,29.7074012756348,25.1996822357178,34.0624737888512,28.8767658654505,37.5212516784668,39.1172259697245,22.6180547757279,22.7214775085449,31.7679805202438,26.9717979431152,34.1267404556274,30.0402450561523,27.1678142547607,23.4916000366211,32.7792404880628,32.0408849813664,25.7812995910644,30.1386174929743,24.0873737335205,32.1934242248535,26.7890491485596,25.4459686279297,23.6983613967895,0.0020702998759225,-9.80412252247334e-05,-0.000854066222906113,0.000409486434597056,-8.78215581178663e-05,-0.000122984923422337,0.000283062474802136,-0.000217451997101307,-0.000389473428949714,0.00031558433920145,2.10829377174377e-05,0.000123508138582111,-7.14887976646424e-05,0.000180493550258689,-0.000397161161527038,-0.000145220261765644,3.34610976278781e-05,6.64473325014115e-05,-0.000185397354885936,-0.000314768854528666,-0.000145394809544086,0.000353077806532383,-0.000255724608898163,-6.08356092125178e-05,-0.000286802284419536,0.021298346108473,0.0145985282476736,0.02030781075742,0.016394289217064,0.0185666006615004,0.0169564313854916,0.0177294838883558,0.0179577598987699,0.0186007067670039,0.017206728627434,0.0169718381902666,0.0163384289491448,0.0177445079598387,0.0170243604612744,0.0177130146264587,0.0173606745554763,0.0172588998574057,0.01689111444437,0.01734060377958,0.0181189390613033,0.0175781538922391,0.0170766510982341,0.0173606864225151,0.017057676253091,0.0176437350724157,1.01688108419534,0.971937851154168,0.963327129772321,0.960706290615684,0.959203275645074
"26",26,163.85775,6.4475534,21.037163,0.0021954059,0.48856216,6.448101e-05,0.045999751,9449072.3,17.439280894969,14.3431117462993,50.5491677913776,12.1565799713135,18.3430470023723,13.2222843170166,22.6272362542013,17.9071228393463,110.017762228904,15.274543762207,450.268116066376,16.5113277435303,17.4670764764638,22.8600968451082,16.1559114456177,17.4641694895502,15.315393447876,16.2549076080322,17.2796060180194,17.8109815346024,16.1221680641174,14.4244518280029,15.1730241775513,16.4109172821045,16.0530700683594,0.000919588962104172,-0.00086299956496805,0.00153938332316466,0.000618499865755439,0.00143479538243264,-0.00109098568628542,0.000634006824344396,0.000578906879760325,0.000884601749479771,0.000512520993128419,-0.000101749973371625,-0.000107390944845975,0.00029224446695298,0.000531297260080464,0.000243422525003552,-8.70046019554137e-05,3.9829516783357e-05,-0.000410952259786427,8.79284404218197e-05,0.00053508603386581,-2.83435713499786e-05,3.36409742012621e-05,-1.56404636800289e-05,2.89127854630353e-05,-0.000831489926204085,0.00453826944883496,0.00567386681006075,0.0121226738407392,0.0061061304991429,0.00849769945446383,0.00784113185971844,0.01048586974241,0.0103070209942741,0.0093973666592139,0.00808414228595225,0.00817168908404523,0.00838294820437045,0.0105675241522321,0.00982480859477864,0.00917200528850491,0.00894392885468034,0.00867686625352962,0.00914396746317041,0.0108887778472231,0.010075993227091,0.00979050998478058,0.00937697517486785,0.00919720165190351,0.00923636435961922,0.00962307194632583,0.39731490458323,0.661081833293623,0.765649676367951,0.822332589463913,0.861748299332297
"27",27,137.19565,26.03045,37.604099,0.0091874248,6.564229,3.2334154e-05,0.047811546,9632295.4,36.6973915100098,30.0303797387627,43.5869435279235,19.3601070642471,23.6260604858399,85.9984983404372,30.2066783905029,27.4586298108681,23.3348445892334,31.3147015129808,28.0505218505859,74.432815915905,24.7057061195374,90.7249284532979,28.8121585845947,23.9359951019287,22.4286284446716,341.253601801954,33.7008731365204,30.6242427825928,72.6210254342442,24.1547012329101,32.1034030914307,31.1228446960449,26.8542575836182,0.00342693308833987,-0.000356071830261499,-0.000268000651150942,0.000593745178543031,0.000371354732662439,0.000178027749061584,0.000113890231586993,-0.00021047156304121,0.000372847884893417,0.000516536931507289,4.29997220635431e-06,-0.000104742061346769,-0.00022775699570775,0.000215281903743744,0.000339617332443595,2.39250911399722e-05,-0.000429853033274412,0.00026026301831007,0.000152742357924581,-0.000212522140936926,-7.26934373378753e-05,-9.20739211142085e-06,0.000353677462786436,-9.50586162507534e-05,-0.000473612975329161,0.0207669668729333,0.0132509799457527,0.0224166304895774,0.0166661266059657,0.0192944923161748,0.0160479589052453,0.0186787224503852,0.0189648295995438,0.0179587240025451,0.0171953193849254,0.0168694187985054,0.0172077783583455,0.0187253905480689,0.0181670515691107,0.0173671494873878,0.0172838307531187,0.0179746596405883,0.0173629391858345,0.0176350100628391,0.0180315866252274,0.0182289440927865,0.0175631124970874,0.0170062325178681,0.0172795596286929,0.017555068465486,0.968750591332792,0.949362434744447,0.954058862220651,0.957618149924868,0.958733920895417
