"","simulation_number","angle","gap","ant","dist","re","diff_coef","stink_width","init_conc","total_conc","norm_conc","hair1","hair2","hair3","hair4","hair5","hair6","hair7","hair8","hair9","hair10","hair11","hair12","hair13","hair14","hair15","hair16","hair17","hair18","hair19","hair20","hair21","hair22","hair23","hair24","hair25","row1","row2","row3","row4","row5"
"433",432,154.11467,42.512705,43.879909,0.010659748,6.094718,8.0151802e-05,0.046216395,9615.1574,154172416.195153,8100.7312361196,18531427.2766665,12664002.4796539,29545615.7506601,5357558.59412125,7924318.83067436,3241220.67603236,20628640.4130178,15444501.7854973,5701327.51458828,2678006.21108038,1430635.55339299,680395.040992766,10378741.9900125,4457772.25963202,1742752.82304764,763100.070794854,395026.801194713,201782.177735832,6188285.55190376,3375243.17170516,1538609.51676975,649574.91649074,385963.284923176,191280.375052488,76633.1295125054,60741045.5069805,37151738.5138458,25934866.1055518,17939176.1224176,12405589.9463576
"434",430,97.630767,10.102723,30.506453,0.017652573,7.0627022,7.6357454e-05,0.047879072,9283812.9,837459868055.259,11395.9190658345,25855993691.3859,7715440355.12236,95015836230.1145,4771934570.10976,19984704696.6151,1861484344.31877,97501017103.9663,115062390896.865,23668487659.0449,4819720023.64999,1176274395.9304,673316487.591501,135517096077.611,28044050573.7703,5862318368.98745,1367322421.75573,419097499.245949,365906525.253923,197880060365.012,50046400530.2427,13587204567.2902,4042308047.84334,1305497258.62144,526519537.076444,389485827.834831,128587270276.623,124119140715.01,145400189463.081,171575791466.625,267777476133.921
"435",436,103.71113,24.455397,42.525061,0.0043313023,0.22236034,8.6286981e-05,0.0092689039,3315616.4,18699897657.3866,1446.61782690261,648218844.379462,147430181.240548,2343530166.99561,175581523.810562,669477503.871066,50731865.864193,2309616335.08406,2747407893.0809,755143180.931695,188706372.44261,45779858.5977783,19398380.131551,2849908942.62461,720899086.238679,214217797.6725,59321739.2663431,18970435.0273683,10012541.8735439,3359772308.75834,940565968.728567,286805812.459203,89848096.8202294,27713301.026745,12786776.9267089,8052743.53369488,3139179192.61562,3205407228.62988,3756435685.18454,3873330542.70304,4725545008.25348
"436",434,67.959073,15.248888,19.235239,0.017316312,5.0518718,7.87401e-05,0.039349236,2125731.4,105343368677.926,9465.14968756023,521282498.448006,183302497.939179,2545866371.66332,238270789.178671,1037404252.91961,94484022.1245695,5062175896.80571,9044573434.94414,1903601939.98879,566447289.092342,193483762.153564,107350133.38168,15507329878.9002,4559036657.67107,1694540310.95139,826123769.066339,375381092.330672,204454925.909463,32707436862.0844,13392295769.2027,7313433295.80652,3927662426.8136,2049881374.96676,916493916.127264,371055509.456121,3250451368.05051,6432334961.02857,11815456559.5605,23166866634.8292,60678259154.4573
"437",440,6.4057864,3.1334216,20.838635,0.0026097907,0.52051021,6.6049454e-05,0.033572707,929589.59,200694098426.876,19067.5304012871,954739259.987901,1682159454.02323,1860389995.18098,293816599.936268,318814117.070186,1701508896.8633,2042208410.36355,3548679294.68104,588139200.805791,320207924.699351,517816089.683012,2814584287.58043,8652348537.27593,2853843051.5562,2221363296.06322,2161213938.4757,2560093881.76006,6820888902.07204,34089610319.4733,21663225818.763,19152376818.1085,18241456020.1251,18323731201.2462,19247938340.8956,28062944770.1863,4497288709.19211,4356348024.2333,7789426797.44963,25269751607.2032,158781283288.798
"438",438,122.2798,33.596763,48.830859,0.018808083,5.2607522,8.9931916e-05,0.011599676,9274496.5,47621956504.9142,1985.93926833296,3260666429.24494,1065160283.64066,7683794082.09351,833825090.708994,2210965727.43412,292871019.344299,6463077569.91078,6065655406.60366,1873496961.76902,619172431.052746,209939946.383537,98357788.1696759,6177594796.45438,1770807753.1604,585661456.563812,201519944.324136,76387028.4236043,48190225.1857358,5201964677.1053,1825095312.5135,606436823.394229,244057602.512279,112962350.192272,56551677.7823664,37744120.9462133,12009620794.9791,9800739407.39819,8866622533.97864,8860161204.11208,8084812564.44616
"439",424,125.21473,10.736732,46.522645,0.0084263706,0.78060518,9.6923484e-05,0.038276829,3477468.2,270221991582.116,12347.1626595132,21552270020.7191,10561983657.1829,45529189976.4719,3954679597.23371,10110789206.4411,2358143546.68219,36674156906.4351,34477085346.0923,7832505088.86871,2089858069.928,816896261.91003,706459386.859768,33322871562.5434,7487610325.61215,1823794304.46715,547724684.492335,278663263.834558,336162499.339678,34501773619.831,9735677033.95486,3001703641.20019,1178211798.9998,582895725.324567,389433599.646425,371452458.04477,77643443654.3739,53097769256.7921,45922804153.6588,43796826640.2893,49761147877.0017
"440",423,150.06278,8.9889175,23.419618,0.015567824,9.2943702,2.0943471e-05,0.028876854,2954442.8,224499009427.884,10809.046341236,27282959011.5907,19931408879.2969,45827651962.9094,5017594707.32778,9338468772.52116,4741722849.38826,28929287271.1168,23651102053.7217,5443146024.27731,1801878211.96875,1053424344.58889,1227197513.59681,18977237772.9949,4436130094.20495,1196822725.26593,425746658.63868,300122889.796937,370096644.01013,16290246239.0508,5013815188.30826,1643905871.5289,722815931.180765,393735029.761051,254124418.139462,228368362.698342,93042019853.797,48027073600.354,33176748148.1535,25706156784.9115,24547011040.6676
"441",442,175.20402,12.157473,18.102201,0.0050891224,2.835532,7.0451969e-05,0.005339037,8327465.4,115309168624.258,2711.46739295571,16747500604.5035,18997007058.329,20859642902.9078,4470203085.79932,4806302062.94216,8455282092.06197,10656017325.7938,6519997463.32634,2162276128.79151,1186221731.76182,1704735246.92849,4461306627.4673,3767793402.04239,1240373634.71564,473042107.108418,387096124.116172,817665230.875178,2240193326.57103,2197514157.4509,862397290.191651,336508001.456842,178935978.543589,213051695.890736,473687393.690848,1094417950.99174,56604150565.7402,28387804566.5973,16034537198.2755,8926163825.42883,5356512468.21631
"442",443,33.889643,1.6439734,3.6952498,0.0038798435,0.58668757,8.623495e-05,0.033194912,6899606.3,1610451317862.72,15572.9791219758,15264473090.4574,19485958248.0637,38520767624.6837,1938781908.24486,3602109788.54886,13834329372.7032,41334236196.2925,61480892775.2211,4644192085.82402,1015000591.05883,1789222598.07502,17877428212.0992,113232198459.327,17415919830.2341,10285875389.4943,8690966694.65941,9831313666.86163,34759344360.919,389056553324.587,177116057191.217,140454813384.095,119942555173.541,109889829324.969,103971773717.285,155016724854.257,73271198963.2047,60709457265.7895,86806736262.2783,194215618401.495,1195448306969.95
"443",447,22.667907,10.026423,7.8910775,0.006017061,6.4503533,2.2123737e-05,0.037908342,7802656.2,748483101610.954,15372.3073234744,620607237.899547,1155223008.75786,1168775520.86639,988735669.5586,1140233210.48809,2278699697.17902,3014600617.9263,9687016717.321,4413612955.29786,3351262013.46705,3301540951.4702,5347332576.81784,35287173341.749,20527708839.5701,16882886779.6128,15068865915.0711,14048410720.0988,16254729882.6462,142651528164.719,99998847939.351,85585836131.7418,76978555570.5311,69520778199.2753,62117229262.0084,57092910687.5294,2944605767.52379,7422269195.15201,26100765214.374,118069775478.748,593945685955.156
"444",446,109.37006,36.015114,23.111197,0.0031357778,1.2625543,8.9380742e-05,0.041083353,9463836.7,136215122378.959,5412.72053835268,6288407775.23297,1531125338.71566,18767659953.4766,1784935777.20369,5824513015.89767,538293308.442063,17199041446.5398,19281587802.4501,5337977160.34326,1780545245.8757,528920230.814996,215830356.359022,19478780088.6859,5942252960.60543,1864817739.34512,586107073.517433,201411470.564327,109443195.839225,19134128526.09,6301415070.81244,2177712399.44135,791057909.068584,310073822.158701,146957767.148843,92126944.3297604,26587193067.4252,25346783548.0832,27144860795.8431,28182812528.5574,28953472439.0497
"445",451,150.8583,3.6605544,23.614179,0.013639388,2.316612,1.1815951e-05,0.045280388,7766385,1855511315574.45,20963.2654255054,210230295724.192,198126656730.889,360322883553.816,31074807316.652,48947262843.2435,62365455302.2009,211663448650.635,176629188134.232,27054108925.2586,6769267551.75189,7888737180.28816,29307717227.2238,156697050818.733,24197906830.451,4919147943.49446,2243189972.094,3794462268.65006,15930738825.3473,178765470674.078,45092515758.344,16807904436.6185,9218000980.9949,6763157824.87367,6822617888.59055,13879322211.7971,768679836008.896,354050974112.732,247649019018.755,207782496658.77,277348989775.296
"446",441,22.051241,38.417573,32.931047,0.019752668,8.9151506,9.3173705e-05,0.031488091,8366220.8,113073726386.909,6410.92111251835,155659777.974547,199061462.046375,184138680.14131,364073524.043801,367481782.111402,490613612.677305,458126839.30612,1443308174.13511,1189304232.50827,1088937902.53321,1022929602.99237,1121737542.28122,4496926374.57416,4017479989.39495,3591131143.22307,3536012617.90129,3055760137.94105,2658126418.31278,15419130656.2111,14847939442.8919,13392468431.4496,12591085639.3319,11362412886.4317,9641306222.84924,6378573293.64562,538859920.162232,1680295758.13863,5866217454.45019,21355436681.3473,83632916572.8111
"447",444,63.237374,44.260162,24.064014,0.0095304154,2.4580291,5.0798194e-05,0.026885995,6472796.8,48922469247.2562,3609.39846246912,168975719.728736,82439457.0101355,615343660.575758,165365523.402919,448807494.876446,71017426.4544128,1665246569.61714,3896955789.0808,1052070883.0411,400050254.928656,180019633.100823,107037737.274449,6886956512.04785,2461465288.28924,1350913189.23508,592611523.70165,330333840.107867,174727225.991251,13466819017.9481,6518033431.50682,3849234670.45098,2446614901.5528,1298352543.8354,519041092.809263,174035860.688458,866758837.31463,2350437014.35092,5636134297.42583,11797007579.3729,28272131518.7918
"448",445,110.54259,12.544357,47.884698,0.016691208,1.7953271,6.5251941e-05,0.012916706,2368197.3,48153638767.4808,3334.67825098956,2446730750.7313,888435547.920011,6908912620.29989,487121476.455122,1611034001.15828,202155151.742298,6314416806.99243,6608662532.83723,1477986790.44413,363356893.685273,110634239.156075,67576451.8677992,6952985440.93445,1570900493.82964,366965910.024976,100425789.59982,39294353.3661288,35751428.6390001,8380813730.97364,2217445484.88416,621736409.347428,209006024.75869,84370735.4722269,46745929.8134784,40173772.5472918,10244078918.9512,8614727436.34813,8628216907.99051,9066323416.39402,11600292087.7969
"449",448,99.515186,4.0900195,32.339461,0.019744106,8.4884083,3.3643705e-05,0.045507869,5549679.2,1072631828782.26,15516.1925428847,47719932743.0217,26723512099.2929,132592265110.57,6322831991.33927,20074476292.5729,6873782705.3729,117320876478.007,127134871085.602,17679776333.8357,3057640590.46668,1324297258.13521,3419813102.1245,154478459389.187,23715402544.2483,4873379791.72412,1635131989.12501,1098606113.35382,2632171311.25735,257393575367.655,66060616722.0168,24907221787.8604,11381584041.6176,6005717302.18181,3762509040.79278,4443377590.89575,207035709952.885,150591967467.292,152616398370.165,188433151138.896,373954601853.02
"450",450,64.246496,32.36459,2.520296,0.017182462,5.2336179,6.6657453e-05,0.022721799,7692131,79100798053.3819,3705.23776807621,287649165.543318,111010064.359813,1045909341.62311,213957451.482074,733448602.937867,101270231.254198,3074472700.05515,6351316980.51444,1671128956.6183,585702454.509291,253230050.569644,131040875.162452,11289301178.5634,3932386158.63209,1688344616.29923,893381113.875542,431597420.981642,211372377.379588,22184456051.2101,11032091901.2435,6358255124.2807,3547254785.33386,1850020503.46384,852276373.142902,269923574.345823,1444568571.52624,4123148985.72929,8992419317.37413,18446382865.7315,46094278313.0208
"451",455,76.380457,44.388804,19.640363,0.014306159,6.9720696,5.8419585e-05,0.044341552,3469038.8,37020315234.8763,4545.74685788656,284020221.639963,70206622.4086429,1047776430.63841,159170415.600822,607630704.101271,61902937.570789,2754058167.44612,4017886585.73826,934741629.708918,359812742.834399,98504505.8611639,43765547.2466668,5954733443.40976,1968210758.76235,775889056.015185,233993914.856007,81766304.2864131,26915684.4090024,9887453882.21513,4643525321.78562,1951873516.56663,707499404.035394,250796612.396223,75015593.8651136,23165231.4780602,1402003274.68701,3582762224.719,5454711011.38941,9041509161.73872,17539329562.3422
"452",459,136.91111,9.6033974,29.039878,0.011481349,7.2210717,3.3149945e-05,0.020844164,4302683.1,206717182345,7231.54675854436,20410540807.4573,12339474998.4767,38928873771.4232,3816258660.71312,8158956124.89939,2893366210.22788,28099178889.7244,23628894026.9652,5527650999.56225,1633695073.06046,762806132.253449,799552031.21447,21427338559.7988,5020734442.62099,1249182226.87022,410659559.33311,246925986.368425,335706032.303762,21447394140.4569,5816901256.16996,1951542796.43444,785752297.568674,429906597.336635,296112178.13822,299778545.622393,71678889577.3572,42967759885.5648,32352598263.0559,28690546807.2953,31027387811.7273
"453",452,175.36542,28.938592,33.49952,0.011196056,0.9971558,9.0682617e-05,0.01747603,5879081.1,94248124496.2431,6341.13711496734,13257342272.7912,14670662703.6317,16412903234.1916,4352018531.99641,4757129574.74882,6933590146.04197,8849900916.93279,5218446464.15985,2243295885.36518,1432955528.44083,1785146673.97312,3460172300.66395,2723595080.33875,1215702507.6033,602389888.441836,521927308.807222,786665431.290886,1471355481.5359,1124961338.78046,696556899.011156,364023690.507917,233428850.056967,247960258.229969,383615483.913785,502378044.787547,44340908210.6145,24892639169.72,14140016852.6029,7321635698.0179,3552924565.2878
"454",449,171.72513,43.958134,22.314959,0.01318416,8.078856,4.9745145e-05,0.015753717,5978131.3,42963245981.2931,4097.56252034567,5609237842.14504,6374446919.46416,7113579869.64161,2036727202.40017,2298470578.45384,2737839498.2239,4513591108.38834,2716519832.34631,1186305659.65629,770838536.85912,813833030.841471,1234645601.13446,1583722153.57377,689699151.010536,357655748.1926,288607604.817636,357246218.930278,472182467.352955,598668127.904497,416412601.264479,234749427.085753,147185483.39269,122573378.585367,146663641.883117,141844297.744708,19097264631.2508,11586628387.4662,6722142660.83765,3749113343.87778,1808096957.86061
"455",463,119.79062,49.303676,27.626508,0.0012125529,6.0684218,1.3553735e-05,0.018683451,7849765.9,36712500721.3163,2513.91592823749,2330704285.58357,789084317.613276,5323469942.80441,769853618.12523,1774554838.97867,255720183.262841,5258994605.78625,4419188682.80408,1571041630.97771,499459863.437361,234679737.638626,87064590.6803757,4300619718.69111,1672045457.51963,563973777.127269,227741705.751186,106398086.355957,52214720.5948706,3934238639.34887,1476285629.98603,615462587.933709,225388279.274112,125177542.08162,62029699.9399693,37108579.0195526,8443258546.00126,8059123246.15299,6811434505.53816,6922993466.04002,6475690957.58387
"456",456,146.34864,18.624845,32.576835,0.0076142122,5.5743843,5.7963123e-05,0.033464678,3157874.4,115573432004.284,8908.26249439076,13058975495.2203,7512392590.40662,23143780983.5056,2841913714.50073,5785494499.73377,1454256367.27466,15472981504.1249,12844359203.0997,3930742431.69942,1351937945.55119,608493496.53643,343542087.446438,10790835177.2801,3094174512.74568,916943370.3788,350495660.675834,162845703.834827,91504593.6612203,7532695363.61371,2556045375.62937,948404482.659102,416677036.561988,199953702.582857,105234810.623077,58751894.9371067,43715149069.1326,25554646085.6341,19079075164.3332,15406799018.5765,11817762666.6072
"457",453,46.622555,46.909427,17.435345,0.0051174034,0.89759078,2.7362909e-06,0.034641379,2789480.1,34068753539.986,6589.77862349807,168137670.292738,123173527.957474,265404418.512853,272495178.70501,358554043.514904,218999078.970758,711913290.12864,1479166150.56024,902996100.050466,562859879.379149,479657816.595199,484959241.412224,2913063396.40673,1646137044.2566,1467125105.78431,1185979947.26109,1007836901.90988,672840994.389994,4489940793.14681,3465870631.1616,3078642518.0582,2351596865.31153,2552052882.44578,2043920248.18691,1165429815.58683,556715616.763065,1561961591.31931,3909639187.99728,8892983390.00862,19147453753.8977
