"","simulation_number","angle","gap","ant","dist","re","diff_coef","stink_width","init_conc","hair_dots","hair_dxdy","domain_area","cmax","ctotal","raw_total_conc","total_conc","norm_conc","hair1","hair2","hair3","hair4","hair5","hair6","hair7","hair8","hair9","hair10","hair11","hair12","hair13","hair14","hair15","hair16","hair17","hair18","hair19","hair20","hair21","hair22","hair23","hair24","hair25","row1","row2","row3","row4","row5"
"40",47,85.991718,9.4147251,4.4420077,0.0071422271,1.4254124,1.8322023e-05,0.0061960775,9118708.7,468,1.67701451888947e-07,0.0241094315293626,78682562.5104044,113227071529.109,115776725102.755,1475158157326496,18748222.0998005,2040122618.95524,590547039.313507,8267726481.06997,447114305.278585,2153149066.45045,168314878.856889,11226906410.6718,14309200221.3123,2795511324.99498,558208703.314935,123814713.86915,67751643.3120777,19950231892.9404,4027757294.34409,963322752.374345,251628614.487074,75761564.8580074,45425583.3028,33101183872.0854,9786798119.32311,3237317505.26962,1089351237.9026,339767794.555887,109462918.128128,50348545.7838925,10898396139.3387,13995484661.2578,17854486606.8034,25314127702.3067,47714229993.0487
"41",32,113.87494,8.276168,1.0119611,0.0027626552,5.9704202,6.316977e-06,0.026174334,1750215.3,576,1.33095277771432e-07,0.0235967279866527,13746265.431308,115602555912.28,123369027090.217,1609240705490053,117067483.785444,7765134958.19477,3676893670.06629,18432750573.7124,1399104371.8145,3761974991.08005,889521213.406857,15967154874.8487,15177215568.6658,3327208842.3851,770003765.254867,300332512.3147,320408388.208754,16841287738.0257,3478225602.53096,835360944.336761,238516842.704839,128186793.115191,192125963.443024,20819876099.2027,5803358544.55858,1751662965.06901,700382621.384447,331178151.224333,221724683.694309,239436410.974735,29874779201.9735,22017755451.1501,19895169076.8292,21713703884.1565,29867619476.1081
"42",53,161.57813,17.299287,45.354043,0.017200292,0.10215149,8.07861e-05,0.011965483,1427961.3,321,2.41377558262591e-07,0.0614325195982956,5801366.0193483,23752814553.7739,23902803780.1188,308494143838063,53176121.4185065,3181428025.14132,2977477790.31109,4736105122.65182,842243810.898946,1192924387.6514,1002294196.57662,2833436339.15476,1929691011.172,650032104.882557,295036571.718838,243651922.575644,344929631.057083,1390833968.8349,420323485.547215,157028363.429113,80918799.8378893,77934910.1319255,106447422.760807,816250051.794333,329297564.23789,130117904.137238,61791034.6599506,36497066.3355018,31878823.615031,34233471.0049551,10895010938.1042,5870898734.28173,3463341241.40613,2233486950.54185,1440065915.7849
"43",40,117.27334,25.890406,49.723876,0.015488201,1.1906619,2.958598e-05,0.019974465,1626652.7,161,5.27360118962618e-07,0.110910161339266,5410543.03140129,20684650546.5777,21108343671.5889,248611375706906,45949431.3720517,1260273157.14845,399582233.618524,3296281446.87047,307953972.097106,932149894.06277,101000838.395607,2917752136.16029,2782594381.6626,790740543.037105,244577691.841178,78725092.5279183,33788545.7278283,2843925689.4888,798277023.009126,231949476.616955,69838555.8995202,26758402.6162985,16420807.2336914,2665882948.6805,850341916.765918,279977129.249081,101893420.722908,41557763.9508186,21591564.1290085,14509040.0764269,4956136837.63744,4258856840.71577,3930426254.79663,3987169954.86439,3975753783.57466
"44",46,137.96906,34.945107,1.562887,0.011244787,3.6213617,9.1974673e-05,0.039906063,1244352.7,90,8.16023597483553e-07,0.191102934247478,2988073.04770264,20423643444.52,20670222286.128,281449136055361,94190848.6045048,1904752708.57891,851861069.203418,3813265918.51235,480453754.332548,1042768005.75714,211305581.333781,2833710278.86061,2369479795.07531,822160624.802176,310025464.431171,125613769.783447,56824459.0874231,2152799296.53836,674383929.556736,248585999.391677,89629359.3171257,39867637.4165595,23226383.2655435,1556889507.07478,608896026.317642,246621162.830589,109961768.728209,53050292.0622419,28528517.91456,15560975.9556719,6569879696.29468,4568237620.28408,3684104113.17953,3228492605.486,2619508250.8837
"45",43,159.24728,8.9641204,12.786405,0.0030087963,0.95700807,6.1556617e-05,0.031641825,3167330.7,661,1.20592840282931e-07,0.0265260835199947,21064189.4386606,278965534949.986,281143255962.243,3526993721727216,167440277.348336,37133012023.3967,35042021268.3328,56318293315.8959,7932330458.98138,11667295979.3408,11739816728.5986,33067438665.7223,24420940456.6547,5935785631.15014,2348471725.6458,2194766862.11411,4335722053.67095,17752051464.7835,4442857571.77415,1233643200.58817,581330055.442235,785408446.15626,1742080777.64451,14334360374.4193,4320239885.90927,1484204369.11922,688554957.110137,423424897.923101,436095564.287716,783109227.581353,128493326607.625,64406881832.643,39235686729.2357,26537371516.3888,22469989276.3501
"46",28,47.241539,22.77981,11.100215,0.0090485898,1.7975523,4.0125851e-05,0.033658844,9371549.1,178,4.32020014814091e-07,0.0959067152086689,32627065.4545482,245094263824.163,252769705872.219,3287010968654087,100744916.003345,336257819.353247,200846384.609407,905018980.131356,475191870.123933,966126931.034734,406819436.169619,3275965429.50471,9772643592.07895,3269176129.85148,1714285135.62798,989630775.897251,978256771.691844,24278880067.0721,10506735476.8054,6717510700.71068,4657997155.31775,3371033147.13197,2270201710.74841,66421625152.8339,37685243501.6284,26289768314.8837,19732728897.3715,13785932859.9585,9140896960.34844,4620932671.33392,1442123184.09401,5124103666.833,16723992405.1475,51802358257.7863,177677128358.358
"47",50,64.667696,37.428047,23.466282,0.0093539716,0.21812185,5.2587054e-05,0.023440244,4958339.8,83,9.60531476896195e-07,0.202987195949519,12161500.2975242,40620717285.4926,41858830413.8667,525046050159683,43172802.4762348,156861139.456325,63715902.9841745,560754176.052972,130490248.806106,425565531.652173,57191458.9804744,1630962275.63243,3346189645.26379,934022083.170342,304228344.150613,151502920.822624,76524221.5748703,5809091966.4107,2249610731.46593,884327851.815452,511335405.677663,233201326.520839,113890098.470181,11856517827.6964,5747826205.56901,3246878652.47643,1858770342.68574,954147822.775585,424276877.756179,130947355.999721,781331218.493472,2244209515.07118,4812467214.98224,9801457380.36077,24219365084.9591
"48",61,88.915803,32.570023,30.735919,0.012337223,4.5342454,1.3694522e-05,0.044585663,5906614.5,85,9.0758427864451e-07,0.132322157489255,21602959.3430145,97516688671.0913,107591076715.416,1394666482117776,64559047.6736582,1498594627.55234,374998687.489899,7176805528.79015,714392606.854371,3196639144.991,198747317.47752,12380523364.7702,14323287729.7083,4644002110.04487,1133395588.72545,304829748.149489,97097868.9312197,18985736217.773,5568413098.42196,1632224940.69707,447312494.961762,118334275.927486,45145776.324382,24101051817.2707,7677924101.45286,2122260681.01424,621765448.642913,159234678.094846,48022873.3501808,20335987.9995536,9050398843.83239,16490302434.0931,20502613045.5593,26797166804.1056,34750595587.8253
"49",55,10.901579,41.916689,42.991791,0.010258712,1.6797951,3.2324152e-05,0.019792195,4511530.4,106,7.44923307880501e-07,0.237648413373269,8323547.51066518,40208840680.1959,41746044894.7488,528686118488037,63516922.0588479,72906973.2344615,96861150.0920304,95269837.4054424,161381641.569542,153250685.008583,221910210.650711,198600964.561238,554598854.995799,449974795.859175,424918981.69151,463740429.814885,508347202.98208,1487119143.11735,1437446796.79866,1458014473.33043,1361641153.01078,1328684043.98029,1255602267.47874,4488088047.04528,4523566305.71863,4776542699.83222,4561658215.36592,4365773714.13531,4076892932.68889,3223253374.38081,265037960.731934,735143501.790075,2401580265.34345,8328507877.71626,30015775289.1671
"50",48,42.799398,13.28556,30.823754,0.0064108195,1.3061737,3.8238429e-05,0.037473981,6655336.7,371,2.11149333215017e-07,0.0440854469832969,35239793.3273165,396541306213.326,405561325525.867,5177175769467571,146912773.334979,425189639.721955,301456190.913222,1400145000.72822,540826239.781203,1107561597.58707,607749435.728553,4517278471.78101,13013829018.0922,4009216162.28961,2055085911.00342,1517968642.24795,1616750956.19447,37062768178.2181,14897923382.1223,9117382982.69405,6842321942.74779,5289882053.19354,4337293086.54595,103526983158.793,59076584584.372,44171488821.3346,33765232542.931,25535931535.2563,18670617680.2714,12153858311.3177,2126790831.3634,6773415744.87783,22212850689.8276,77547571625.5218,296900696634.276
"51",58,92.932553,22.140114,40.570914,0.0055059861,3.45245,7.1739566e-06,0.023950705,8330328.1,155,5.00771095235271e-07,0.0742823811828192,40314346.9328082,133890439295.407,150524162939.91,1939256560752848,48103385.2287128,2874851117.7339,653296438.019588,13461618870.5419,1046435427.91354,4404315858.0512,287244738.510717,18954403748.299,21431560892.1258,5986477149.95022,1491438981.99878,369715993.902972,126936516.421934,23272427127.8103,7447509438.80832,1934550483.63867,444358963.365416,143125699.287254,58810714.0402051,33173181408.6978,9253960168.72821,2638814981.96553,753236900.950656,217205819.096922,66767761.6863062,31917738.365156,16989766426.2954,24692399772.7744,29406129534.3997,33300782426.9502,46135084779.4905
"52",69,164.48714,7.0624361,41.720654,0.010208306,9.6181446,5.6464249e-05,0.010387996,1622752.3,839,9.29225616951764e-08,0.0204396183607178,12294298.4046967,60894266812.1063,61139829192.3588,784225728484994,63787757.7613867,8152262507.26034,8531523482.60235,11944016841.4225,1752564869.26885,2265715205.25664,3322587813.8592,6605320303.01767,4664894046.83281,1102640393.91763,440408391.262083,555781470.0448,1605457639.26931,3394872716.09957,772982262.018549,214165865.544366,123012149.846492,239561815.147247,758954665.975771,2747573325.2093,821562624.189534,294857667.141691,138005027.824319,104952030.124109,167161790.743307,418994288.480386,28627802831.2851,13946188191.4024,8369181941.32664,5503549474.63199,4693106753.71264
"53",63,16.331921,11.235387,19.239278,0.014390929,4.4140636,1.8662577e-05,0.028552346,2574994.5,548,1.4338287541009e-07,0.0344526108350381,14376942.0519571,172087144248.592,177817883837.905,2263067946971816,157409547.787929,172640356.744024,321200413.260857,321060158.168236,271250221.347068,293665789.181225,611282638.058345,703260311.035658,2136775047.34307,1146262974.15095,930396401.316268,929342888.55061,1461588514.36852,7550713577.27156,4864538554.32991,4208242910.63445,3858314526.04949,3763414371.40683,4456928703.86698,29396007436.8431,22351927226.2182,20046279204.7547,18601131373.7365,17437985748.8694,16579744813.0941,15403929677.305,814900928.173117,1879458959.6223,6604365825.72942,28702152643.5592,139817005480.821
"54",54,163.65746,33.121968,22.401915,0.0093016754,6.5600988,7.1983836e-05,0.028881109,5338391.5,141,5.76241489423444e-07,0.165685562970944,12424866.3823089,89763533322.2307,91256288026.877,1123153622885145,90395629.8865591,12522523453.3621,11601850499.9091,15964820411.6747,3779116071.90657,5236868246.37527,4101999144.63984,9993874458.17191,7565897188.8114,2935290455.97305,1438782731.2977,1195755577.75406,1405682451.92201,4813444707.29028,1848969935.95915,767214181.541981,465611221.982703,406707079.855147,376570334.713003,2290506756.37456,1229964589.56734,545224214.025134,318524179.32825,195095679.289428,140307119.086059,115687336.066231,40089194364.9459,23111857921.0936,14541408405.7582,8678517461.34226,4835309873.737
"55",66,90.127277,26.152674,16.938043,0.0081567801,2.1113756,3.9728704e-05,0.01697291,2363268.4,120,6.43853546030226e-07,0.0915817283873393,10518685.5087456,20938164021.9448,21421265583.4532,277253340653957,26358173.7873463,260227725.730243,57139487.1058898,1555795093.42311,109179018.195287,541633711.781934,30721142.7051081,2483445128.39689,3210149558.87653,790557378.726212,189047104.028719,40171616.5902393,13735406.1447116,3914334892.79135,947007927.413549,263570552.685026,57635014.8271785,14860842.9445618,6239070.64944787,5224575501.71954,1253144196.27088,335437964.471509,91511498.5054063,22575831.3246381,5802890.68055512,2767027.46464683,1873162306.25925,3164979001.07922,4243661064.36641,5203648301.31111,6935814910.43717
"56",56,162.83756,21.791374,10.038774,0.0021778646,9.8163266,7.201857e-05,0.03742719,6067065.1,238,3.20096720284376e-07,0.0858576227015565,20309728.6145152,238023953130.388,241074404136.71,3164411255260834,155807658.256903,33105421916.4524,31268720198.4019,45902502941.4042,8936145595.49182,12457125525.7563,10380037963.288,28295681966.9472,19588270281.8576,6627413133.37329,3186364808.9447,2639447213.40054,3623388216.4179,12790922978.1246,4387903483.07048,1684388798.50569,934739213.791036,893797939.036146,1069267027.38519,6973134438.44924,3175501706.5965,1391498066.5377,683688773.451911,405785082.99354,343283050.05372,329973816.978654,110276645056.259,60068991051.4833,35664883653.994,21761019439.9131,13302864935.0613
"57",74,137.07257,6.681437,35.446315,0.0081512665,0.43992205,7.7162718e-05,0.035516586,4190045.5,755,1.04890448356242e-07,0.0197152086730392,34966248.8494373,476426012954.535,478284469766.961,6039533378465660,172724658.125942,47957212035.0344,32821675695.5958,91048095299.8987,7839187293.7871,16073790709.2386,7947485646.98309,62573974107.3972,53250447352.9056,10617980928.3097,2777758817.60875,1672756751.97297,2775563695.42939,48465950476.3112,9784219167.6334,2189789233.39797,756302909.144751,617159856.324394,1302053487.09918,53848313193.7925,13820020674.8774,4572033048.22152,2064840647.83561,1244998453.13937,978244402.078684,1284615882.94392,171826983030.529,94434437757.406,71094507546.2264,63115475129.9109,77813066302.889
"58",71,83.600248,40.848481,36.124837,0.019194039,7.1558488,1.3283855e-05,0.045501312,7564052.7,64,1.30125876980512e-06,0.208888467799277,20983872.0104071,88860383608.5592,100241828692.824,1203664182459224,57361395.5452195,1078505453.92451,315725581.016993,4610367850.8306,584124801.823255,2593173747.28579,191958220.187374,10386273878.6272,12400813025.7558,3561343073.84893,1011725720.69532,296782005.127271,118914886.400402,18459173249.4288,5654643611.98888,1640909115.41977,513156824.752058,169549600.193534,57783485.9380223,23137087379.3301,8796665717.64739,3160315252.52683,1041788000.89597,337358414.114875,93648144.5989854,30041650.4655443,6004598885.7721,13755530647.9237,17389578711.8277,26495215887.7211,36596904559.5797
"59",82,132.52041,48.806721,39.540703,0.0036787941,2.4348648,2.9163195e-06,0.020008539,3033071,51,1.42826905781038e-06,0.338836838198704,5434513.6291396,14261140075.702,17601394773.2822,241638916578164,44463761.2614509,1312441710.61384,606778388.639324,2159935637.09328,533059095.308842,811106285.00152,259961769.688575,2124286834.746,1814842576.36471,851695836.057789,439031627.294101,186694811.429968,124707807.102922,1762794413.77613,682079002.360994,454529793.806977,195763730.438943,104936078.707538,64589662.6054706,1502558362.77118,770327967.839208,415168720.156068,213129478.751331,114664957.303125,54258763.5373749,42051461.8870033,4079155736.34644,3728413984.74493,3416972658.24949,3264692681.69605,3112159712.24529
"60",36,44.466999,29.801845,26.823268,0.0073961039,8.2500563,7.700639e-05,0.017533494,8120471.4,126,6.409626409162e-07,0.147175277756614,22440185.7658681,74559624178.419,75880812876.4612,939569071860217,41869932.881274,91489622.7854581,69114824.3500122,198176614.725172,168542907.281673,293517032.485418,140605441.265851,768961157.587914,2523772237.9919,1048477073.12209,595118947.435416,422562702.204947,378369726.726733,6541687487.13559,3154852279.10371,2061573325.83047,1517598697.87573,1170057939.4091,865513106.673209,18387773019.8903,11348200664.2925,8611561693.1122,6598118038.84229,4486187553.10268,2965154731.76946,1473826051.4614,358781061.860643,1371626538.62086,4968300687.48108,15311282836.0278,53870821752.4708
"61",51,29.971296,41.184515,46.808462,0.015200677,5.374,3.0617291e-05,0.015172873,6343017,79,9.79681956119087e-07,0.23838796974637,13378819.8948406,32967322196.4446,34974014554.9438,451890577584012,33776564.8342629,44249273.7748405,57998699.4261957,49348217.569006,121695609.752049,124773392.421649,146105815.423134,143748080.079911,483930644.118025,411434458.743848,361300269.645271,325466358.388327,347885456.966791,1673205139.55312,1465903535.23486,1233550885.62194,1151362065.57889,969688665.002696,747317064.870621,4985768234.02913,4707396041.21237,4238137049.88427,3967140751.74644,2985162354.33048,2718776353.53633,1512670138.03358,151596190.770042,536322897.676743,1930017187.86226,7241027355.86213,25115050922.7726
"62",77,22.565768,27.934434,45.127096,0.0031957829,9.9044006,7.0117801e-05,0.049456734,3711072.4,157,4.91486769674709e-07,0.127334392287324,10379425.960244,125310566636.238,127764112022.094,1655760039167631,159523276.673454,144652664.414242,180654986.964935,180742728.289087,349530282.701928,358649828.904321,499615281.04894,505039987.594535,1573422010.9241,1313315337.87795,1129709227.66436,928293678.827428,1173744806.55723,5577352171.84839,4641915125.067,4017354332.56399,3537522123.76645,3381334125.02428,2971123399.78681,19482191456.0542,15101426085.6897,15686666041.6567,14327844604.8419,12447001443.1304,10610122506.1493,7644887784.74585,506050379.668264,1712835380.24972,6118485061.85107,24126601278.0569,95300139922.2681
