"","simulation_number","angle","gap","ant","dist","re","diff_coef","stink_width","init_conc","hair_dots","hair_dxdy","domain_area","cmax","ctotal","raw_total_conc","total_conc","norm_conc","hair1","hair2","hair3","row1"
"1846",1806,53.254309,20.868218,20.157463,0.019814054,4.627418,9.5225802e-05,0.0409114,9987903.8,101,9.17568204958577e-08,0.0139837394435687,109909167.385316,1496378988719,1500337725497.55,13904288.1555259,0.000664482939408244,0.296868154715704,0.156167352776946,0.54696449250735,0.000664482939408244
"1847",1836,140.43984,7.2685452,34.673185,0.01917079,6.7359762,6.5574248e-05,0.020139315,6678221.2,227,4.29141578667508e-08,0.00680172236524853,103325117.695705,1052952456335.54,1052880064449.77,10256645.7152253,0.00143211433378277,0.289043851567216,0.233940146891441,0.477016001541343,0.00143211433378277
"1848",1893,122.53386,20.184605,21.468799,0.0055292001,5.2282955,6.4236228e-05,0.038131274,4328019.4,96,9.33597752505166e-08,0.0130897873683244,51321603.603961,594155025737.199,595102490763.122,5333628.9397121,0.000685788868734417,0.28345734990763,0.144246798851215,0.572295851241155,0.000685788868734417
"1849",1888,161.2972,18.145088,26.256224,0.017959011,9.9254668,1.959864e-05,0.016359794,6697821.4,207,4.57861368916671e-08,0.0121181252788437,60079849.7960679,803036034908.882,805040572327.713,7629957.45452414,0.000784064235602072,0.330235318005401,0.268965645432111,0.400799036562488,0.000784064235602072
"1850",1814,84.259255,28.941854,8.8911716,0.016265041,8.6448528,4.4985991e-06,0.027030729,8195777.2,61,1.59012068990909e-07,0.0101780445119701,163119001.512769,470296475051.878,513057354668.37,4976521.00008601,0.00103965625679046,0.194750159913492,0.0570846681184075,0.7481651719681,0.00103965625679046
"1851",1801,38.638701,43.77583,40.386185,0.0012135092,2.0250634,6.0421339e-05,0.030087714,5420331.1,68,1.47794335311561e-07,0.0347618188426203,30452007.6908722,370345404673.607,372072770173.888,3739336.8473659,0.000290459200035543,0.350086952852471,0.185378435946609,0.464534611200919,0.000290459200035543
"1852",1834,149.30856,14.13251,12.308866,0.015620765,7.7093982,6.5043963e-05,0.029539027,1210403,186,5.123804238463e-08,0.0104636280636196,13301716.0886652,234274292508.829,234837614023.399,2238067.24947556,0.000912990383359719,0.311846093042813,0.235484434264658,0.452669472692529,0.000912990383359719
"1853",1859,156.42245,36.71725,13.57088,0.011970906,7.0906201,4.6527248e-05,0.009654839,4143230.8,114,8.05873257519744e-08,0.0255045992032879,23427055.5712084,166506124371.273,166736888089.144,1531804.31034538,0.000360707001212988,0.356054573363244,0.239019093172994,0.404926333463762,0.000360707001212988
"1854",1844,114.03761,12.975631,32.003644,0.003122376,2.8037653,3.7651981e-05,0.0087487508,5191102.4,130,7.06132638160515e-08,0.00832219682030456,84203175.1456923,216325219395.662,216576791004.96,1988115.23035672,0.00110432376131583,0.259630579175029,0.136761852649882,0.603607568175089,0.00110432376131583
"1855",1901,36.533528,13.449787,47.559795,0.0086233097,3.9362072,6.2045696e-06,0.049208446,5262454.4,174,5.43904687119299e-08,0.0101127110666717,61651814.0066896,1598846479748.67,1665432092392.08,15761551.9876786,0.000974820412606839,0.311551347435254,0.229019623049818,0.459429029514928,0.000974820412606839
"1856",1879,74.718075,49.037997,23.502862,0.0046563493,6.2379555,7.9023821e-05,0.014708121,2390074.7,32,2.949735990046e-07,0.0248745336568599,26510127.2955786,40152263943.706,40181801006.2348,379282.254633463,0.000379749787052109,0.218357080249379,0.0660797203477248,0.715563199402897,0.000379749787052109
"1857",1867,65.170312,5.2097337,7.3708356,0.011311419,0.40515358,6.2659315e-05,0.030373987,6826355.1,212,4.4118724856314e-08,0.00528930568557377,137709974.302726,1580606621527.54,1582641662436.12,14802715.9948456,0.00177059381527436,0.261758201094472,0.191824133615134,0.546417665290394,0.00177059381527436
"1858",1809,166.15104,9.7269072,8.9873271,0.019648971,9.7423888,8.9128894e-05,0.034603677,2452035.5,275,3.46239841856458e-08,0.0076336190413777,30363267.3536169,822599101587.118,823523087093.303,7841253.844609,0.00124872498143141,0.31068750003202,0.298938589115875,0.390373910852104,0.00124872498143141
"1859",1896,126.69291,22.029879,38.371647,0.0055633339,0.77251584,7.2362345e-05,0.012146857,205412.51,98,9.62768735652913e-08,0.0147704128348927,2192092.90810285,8708523313.9866,8700784927.8522,82093.0683009265,0.000638218421067246,0.296340639664726,0.152291323844896,0.551368036490378,0.000638218421067246
"1860",1842,76.487856,40.590441,19.915584,0.019546711,3.14491,9.3673752e-05,0.0106591,9145217.6,41,2.32273054084672e-07,0.0187611591245271,119343152.015534,141447202969.357,141365710891.324,1346253.26187472,0.000507309199236467,0.214796182594065,0.0635077799797617,0.721696037426173,0.000507309199236467
"1861",1817,91.150211,44.634816,18.804337,0.0043166085,1.5721289,5.6759247e-05,0.02704577,1714948.1,34,2.72970499054148e-07,0.0109548520680411,41549522.1294456,57626225829.7536,57393695110.745,532670.710296017,0.000843785626189206,0.115493491758527,0.016917059054265,0.867589449187208,0.000843785626189206
"1862",1875,75.031067,17.744887,23.000316,0.0028124015,2.2417949,8.0233505e-05,0.039920144,6804680.1,103,9.45504768141064e-08,0.00907798037987598,117088447.392428,967266309365.542,968038830868.972,9427438.90242284,0.0010736393624658,0.234924181681081,0.0955750183571867,0.669500799961732,0.0010736393624658
"1863",1852,7.4886148,26.273787,12.303314,0.019712429,0.8569868,7.6495343e-05,0.016275476,1443179.7,253,3.7552899662814e-08,0.0144984235018192,9799074.97731205,209748403292.179,209617691941.771,1991553.29471912,0.000654896226298574,0.348895689888212,0.298084549277457,0.353019760834331,0.000654896226298574
"1864",1904,141.41206,10.389148,34.812104,0.0073180358,1.1844846,5.0133864e-05,0.0052527827,7664076.6,189,4.90677301758929e-08,0.00840019913519215,102667255.269566,275561783243.214,275032801547.632,2550599.47091737,0.00110187846959234,0.297355300162498,0.223907132206403,0.4787375676311,0.00110187846959234
"1865",1822,165.31842,41.728151,10.508819,0.0012096947,0.68305699,4.6578829e-05,0.024688616,6944672.6,150,6.28102284950156e-08,0.0260046908015064,34000004.9882966,915320143565.818,915842932166.358,8628645.5752371,0.000362508267894446,0.364900172138891,0.265928290408331,0.369171537452778,0.000362508267894446
"1866",1860,92.155353,1.8163687,40.776784,0.013019883,8.1520306,8.345385e-05,0.028879215,5435966.8,264,3.53451050756542e-08,0.00378857112284922,137034431.298356,1494534274952.63,1493332394042.2,13934445.4603992,0.00246098159645272,0.247418895447476,0.23026782791814,0.522313276634384,0.00246098159645272
"1867",1883,177.73743,11.989898,1.5984517,0.010177124,3.0498665,6.1131132e-05,0.049017031,5287774,327,2.89075140077649e-08,0.00787116917414629,58023339.8012066,3008388777683.91,3021164809833.89,28558337.0476329,0.00120603443532972,0.31487412280916,0.33497118820756,0.35015468898328,0.00120603443532972
"1868",1887,23.431981,38.324635,23.004418,0.017611171,2.6446496,8.1425573e-05,0.016789514,5417052.5,115,8.30513061378398e-08,0.0267906903339444,29601661.3483855,367324075686.954,367618907379.846,3511091.4981691,0.00035678685735103,0.356656852788452,0.237098772049027,0.406244375162522,0.00035678685735103
"1869",1825,71.367815,47.44463,29.722832,0.011975862,4.9960939,4.7939806e-05,0.046283197,6985061.7,30,2.75260925044782e-07,0.0265681844853223,70071975.7727545,395405118893.674,399784321427.557,3301350.06403649,0.00031425877426786,0.246604346531622,0.0834896682832809,0.669905985185097,0.00031425877426786
"1870",1909,38.780489,41.250454,11.216559,0.0049719835,2.2400702,7.1100514e-05,0.012722787,1395172.2,69,1.38948859557209e-07,0.0321872254187084,8207964.66263921,42876377801.7083,43024856508.8064,412499.577371274,0.000298897221115322,0.346802006889035,0.186802638018245,0.46639535509272,0.000298897221115322
"1871",1912,136.94885,30.704316,44.687301,0.0047721935,5.2403444,6.2148998e-06,0.045749489,2552055.8,85,1.12292967283222e-07,0.0223045275055319,19477675.6489969,349103195618.991,351165576733.975,3351841.09263048,0.000430463734442156,0.321004523027862,0.174308332587185,0.504687144384953,0.000430463734442156
"1872",1830,75.361132,45.260723,6.4115963,0.019991396,2.6524558,7.3468183e-06,0.040334261,2652215.2,36,2.65941696548015e-07,0.0221561346228082,31359685.1810268,135534594183.055,148106770723.869,1417959.57155592,0.000472193161876206,0.244213570288035,0.0809452574101279,0.674841172301837,0.000472193161876206
"1873",1850,44.422512,37.748142,27.982184,0.014996432,7.4193448,8.4879417e-05,0.017917139,1632931.4,67,1.42810357662303e-07,0.0285837787068253,10967101.5545372,68783480836.8066,68955520853.6279,659786.693925099,0.000335582853063306,0.329644695141453,0.171063705096179,0.499291599762368,0.000335582853063306
"1874",1833,133.56038,3.2894111,38.265979,0.005327222,0.91804066,7.946989e-06,0.02303948,4219725.4,263,3.62138389709023e-08,0.00493029689285452,82739351.5587712,902434499670.596,906516415049.93,8633879.58300271,0.0019405159866945,0.270630467545034,0.251068790340923,0.478300742114043,0.0019405159866945
"1875",1895,26.278735,49.520202,44.527005,0.012101598,7.703961,2.4140157e-06,0.022251273,3702670.9,82,1.16117138775363e-07,0.0380469416911354,16846404.9249856,237989500883.338,212443285654.709,2022801.13154548,0.000223396125643666,0.35707159738969,0.271973303978742,0.370955098631568,0.000223396125643666
"1876",1858,148.36178,7.2936703,30.977424,0.017935263,6.1339555,7.6424423e-06,0.010855873,9027534.8,234,4.00014921586844e-08,0.00684809545159813,133937187.289024,822913618985.549,830813735732.059,7776706.6576399,0.00137997641017961,0.296390758341601,0.252938872772817,0.450670368885582,0.00137997641017961
"1877",1891,42.629932,27.511844,37.895133,0.0010517879,4.2336496,2.8585635e-05,0.022752206,3271976.3,96,1.00409486052939e-07,0.0197401033200636,26681596.502587,248942994770.171,250806913332.644,2417605.75356046,0.000491967200557319,0.317762155291545,0.185153567839062,0.497084276869393,0.000491967200557319
"1878",1917,150.45214,20.563361,31.404132,0.013691983,1.9032311,6.6498654e-05,0.013558015,7906887.2,151,6.20476196038249e-08,0.0144047271767456,69458720.7827208,579873719832.024,578635442313.023,5421345.72390334,0.000649035780456724,0.329073960547653,0.22916300046559,0.441763038986757,0.000649035780456724
"1879",1838,21.59944,25.334606,21.335138,0.018880998,0.45066354,7.0649241e-05,0.044781621,969698.71,161,5.84437263245001e-08,0.0168042077426309,7086820.57650905,249275939992.054,250257470504.11,2354782.63780542,0.000562150266050907,0.340403640317002,0.251121484967257,0.408474874715741,0.000562150266050907
"1880",1920,114.06452,43.169974,39.668595,0.010489001,3.2807232,3.809305e-05,0.033104846,8952862.1,40,2.31458884632037e-07,0.026808493853621,81618784.0041322,430725261095.578,435359154001.19,4030709.7679785,0.000349066980770546,0.274472791216882,0.101697061137654,0.623830147645464,0.000349066980770546
"1881",1868,17.437776,46.99432,10.634205,0.0060153774,0.61630223,1.5100203e-05,0.045602548,5215440.6,125,7.74946056434612e-08,0.031375705954502,23506985.8445575,1029114602583.6,1040976378624.7,10083756.74321,0.000312295059302577,0.366794913497958,0.258823560269926,0.374381526232115,0.000312295059302577
"1882",1846,77.463573,10.957942,3.7998596,0.014307514,5.7117981,1.1652133e-05,0.022161326,6860786.7,149,6.61568361379897e-08,0.00641906549679687,139653937.961889,773707583277.493,795489204988.659,7841430.2986122,0.00157887092012566,0.244593005183763,0.114549376640543,0.640857618175694,0.00157887092012566
"1883",1866,19.602854,17.597918,34.023703,0.017111103,9.4993339,7.4764245e-05,0.037736085,5997117.5,202,4.61228424666998e-08,0.0119026452183264,54969376.8310701,1646477983993.59,1649486321177.19,15367957.5440116,0.000784181758109962,0.32753967994274,0.266669697667686,0.405790622389574,0.000784181758109962
"1884",1903,131.86776,32.009305,42.538455,0.01808308,2.9598551,4.8923076e-05,0.02878921,8990858.6,75,1.28206557267039e-07,0.0229905126753545,71133035.6713798,678047304299.058,679947953075.614,6538033.96384459,0.000419409750453715,0.317476456512237,0.160159902322262,0.522363641165501,0.000419409750453715
"1885",1925,74.310518,49.780791,18.139414,0.012422207,6.9222006,2.2203087e-05,0.024743836,8367183.6,34,3.00259220578281e-07,0.0257778546050866,90353382.9348782,232287533737.668,237549869916.152,2425102.31884286,0.0004050022109651,0.226086568916934,0.071557582967327,0.702355848115739,0.0004050022109651
"1886",1899,13.268182,28.841735,26.125611,0.010612861,6.0754098,8.1843984e-05,0.029390934,3483661.7,202,4.8190384363012e-08,0.0173078656862819,22445865.9510734,712543373459.113,713120319708.662,6941839.54537456,0.000562885095518376,0.35039008514696,0.276252489831759,0.37335742502128,0.000562885095518376
"1887",1841,13.905902,39.468828,34.423866,0.016994023,2.4398492,7.7265049e-05,0.040996053,9689395.3,162,5.85632205883735e-08,0.0240975940077039,49430975.2951091,2274417849276.27,2277473933420.28,21606945.7522403,0.000394229794300746,0.364124481766206,0.268474395983079,0.367401122250715,0.000394229794300746
"1888",1854,16.920037,36.066647,12.170763,0.010505791,3.5100853,5.4415943e-06,0.041949693,825441.35,147,6.264757826657e-08,0.0229776281662995,4567692.71373527,185363444162.684,189227418834.703,1742632.01114933,0.000409144200901116,0.353757597658483,0.273863654512483,0.372378747829034,0.000409144200901116
"1889",1849,67.892213,1.1916909,44.141547,0.017825787,1.4505158,7.7934717e-06,0.032166235,4941401.5,289,3.30800851230594e-08,0.00393229587874831,116105014.249951,1616018987479.2,1649362724228.64,15768146.1424063,0.00248134978439468,0.242102337349481,0.268623493734405,0.489274168916115,0.00248134978439468
"1890",1876,147.13932,25.32411,6.3043452,0.005032104,0.84695334,8.4521439e-05,0.017866188,888366.61,123,7.70644173499418e-08,0.0179301155983069,6987145.69559492,69123800280.0929,69256093239.8338,656473.198235708,0.000529671131831845,0.331483685049582,0.214007673592069,0.454508641358349,0.000529671131831845
"1891",1907,133.28584,9.5011888,7.0079909,0.015163724,9.1309983,7.419114e-05,0.036653771,9122248.5,185,5.09569207607676e-08,0.00776583472394098,134703554.476661,2204873510810.8,2210296700848.42,20836534.06094,0.00121689654184213,0.286721750163418,0.202560830111254,0.510717419725327,0.00121689654184213
"1892",1933,113.73164,37.759422,13.24118,0.013312239,2.2307239,1.4313984e-05,0.049348707,9227993.7,47,1.9644247419126e-07,0.0226529603538394,91719934.1897967,779775576388.328,816720504938.762,7540614.04550658,0.000426886203779129,0.266837178885697,0.109739236032419,0.623423585081884,0.000426886203779129
"1893",1928,115.26379,49.964384,48.335749,0.010346078,4.1468352,8.2617582e-05,0.023852923,4714260.8,35,2.76772707391856e-07,0.0333223268791499,37809734.49058,136637274316.014,136944667811.226,1326589.1265547,0.000291361338072738,0.274621121002145,0.0995275731175449,0.62585130588031,0.000291361338072738
"1894",1874,147.07176,29.747352,29.555245,0.014149867,0.53012684,6.1080516e-05,0.036365795,105517.68,111,8.79673809530327e-08,0.0213605913125392,744280.269644604,14639441650.9722,14664137609.6931,143186.201520012,0.000457892346270601,0.337467153264102,0.209572553900681,0.452960292835217,0.000457892346270601
"1895",1911,151.04879,35.549872,49.731462,0.0062886162,0.97915394,1.3470948e-05,0.022547793,5625031.5,103,9.25609392157107e-08,0.0257204635455048,33800549.1418851,459737227420.246,455346768899.882,4341174.43361586,0.000367129068971947,0.347991528088809,0.219785385867554,0.432223086043638,0.000367129068971947
"1896",1862,179.69389,9.8632679,25.706588,0.0064086301,9.6327043,4.6400262e-05,0.011816229,7756422.6,338,2.77119438700842e-08,0.00699660074054339,93750065.3267718,1109848303990.7,1107376196620.2,10372390.8872865,0.00133575915841679,0.310706362321583,0.344090936125105,0.345202701553312,0.00133575915841679
"1897",1857,171.83723,24.248188,18.442017,0.015538998,0.89791955,8.6397122e-06,0.028227278,6480332.2,254,3.76447401545384e-08,0.0137115695749285,46582839.9537366,1629626122968.77,1642391141231.44,15704156.4869184,0.000702812479946882,0.33954543216682,0.301707052783632,0.358747515049549,0.000702812479946882
"1898",1915,48.726235,7.9899793,24.3801,0.0043850605,9.3908305,2.3040906e-05,0.044950921,6366747.6,195,4.78740045365324e-08,0.00697983836540828,101387837.063879,2009005208777.04,2033613449502.59,18984657.8038729,0.00135386806757744,0.282715624566714,0.20802553124233,0.509258844190957,0.00135386806757744
"1899",1941,84.659423,26.240615,21.180177,0.0094913552,7.1983119,2.7478704e-05,0.045401744,2252581.6,69,1.42815285184569e-07,0.00928642110384143,46567531.4910702,241698083756.959,245022974890.883,2414518.7964711,0.00107574419211423,0.175684938983533,0.0468773333547319,0.777437727661735,0.00107574419211423
"1900",1884,133.03747,27.216678,14.176945,0.017930851,9.2067454,3.0934017e-05,0.044241371,3696992,86,1.07019877150137e-07,0.0191912324500711,32014120.9480678,513291726366.832,521165676574.298,4796657.45463904,0.000486935654100821,0.312570615052949,0.170428885141578,0.517000499805473,0.000486935654100821
"1901",1865,72.667317,12.266294,9.5005072,0.0079375921,0.46576423,7.2795547e-05,0.031104465,2741012.6,134,7.0199682522895e-08,0.00734625637665592,50219945.5539612,408709142134.748,409170874594.11,3848971.17621232,0.00128192974834977,0.248115111038694,0.120123464068374,0.631761424892932,0.00128192974834977
"1902",1870,69.676221,24.901414,10.064649,0.0094949688,7.6926466,8.2823437e-05,0.031259709,8315340.9,76,1.26574283283486e-07,0.0134386448047743,111830697.568849,691051928994.315,692698801322.883,6663516.92746682,0.000717525510603756,0.253082872394282,0.0973143319806213,0.649602795625097,0.000717525510603756
"1903",1892,81.26272,28.557993,2.5085065,0.016399686,6.049612,3.8767432e-05,0.016330287,797274.71,60,1.5543910030606e-07,0.0112917180026334,14141380.6929265,28246978837.5617,28412401956.1946,264983.891856301,0.000830782703522596,0.195136393947319,0.0566343982254607,0.748229207827221,0.000830782703522596
"1904",1923,130.54222,18.11593,25.910513,0.018943317,5.9488219,7.7951727e-05,0.018486943,7106364.2,122,7.81233728705695e-08,0.0125409888001668,80458121.0251859,564959451523.854,565089377100.049,5385895.94971097,0.000760166804169624,0.295953271143626,0.170611837519162,0.533434891337211,0.000760166804169624
"1905",1873,173.8506,18.520661,3.9025736,0.016044098,5.5339222,1.2891122e-05,0.033005377,1123640.4,274,3.32523186185624e-08,0.0108278860071252,9612986.87967439,374096451439.099,379223696154.828,3455158.40519629,0.000852983635296646,0.33178714912363,0.313263522646199,0.354949328230171,0.000852983635296646
"1906",1878,82.534344,15.349797,38.773934,0.0013110999,3.0019776,2.5630929e-05,0.048139746,3392842,111,8.56531612313943e-08,0.00700540075079328,72005564.8306865,642578444862.985,649240086777.932,6172650.70720488,0.00137123712996494,0.21379419984628,0.080090659988501,0.706115140165219,0.00137123712996494
"1907",1919,112.10651,47.772188,17.177228,0.0042993092,5.5122914,6.3553168e-05,0.029754751,7210902.7,35,2.69399467530157e-07,0.0292869549141384,64919848.1937561,267980882029.952,269697259779.284,2542970.43626085,0.00032401363052707,0.253932836775069,0.0938954904299451,0.652171672794986,0.00032401363052707
"1908",1936,138.39318,39.166056,28.34729,0.017256552,3.8490671,3.235848e-05,0.021290814,5309992.3,72,1.40161744391381e-07,0.0301185162817975,33530403.2910295,270770775540.384,272381384866.489,2748776.40306916,0.000337057543690382,0.337401071102308,0.178450408141151,0.484148520756541,0.000337057543690382
"1909",1882,120.15337,43.064794,9.6297732,0.0058491805,8.3137532,7.4115614e-05,0.015393825,3003334.8,47,2.15006951097463e-07,0.0298180240060005,23725471.4428564,72276459829.9024,72632528841.8351,733975.43310873,0.000340569531243011,0.293567932845963,0.120573192499632,0.585858874654405,0.000340569531243011
"1910",1949,126.59973,40.808223,17.512756,0.0012949184,9.9242309,6.2108475e-05,0.018975333,642148.68,50,1.83387955249493e-07,0.0299978681678911,4656872.18645262,22322096652.1456,22441584053.0951,205775.810602837,0.000307304517579257,0.309402198703486,0.143677390161743,0.546920411134771,0.000307304517579257
"1911",1881,108.60476,24.002503,28.245411,0.001306649,4.2237707,2.4303809e-05,0.02597313,732348.45,75,1.2329929908725e-07,0.0125272087872646,10428154.7462944,51923564279.5415,52435700547.0257,484896.384344788,0.000745469935462827,0.238767511564536,0.0963968410901186,0.664835647345345,0.000745469935462827
"1912",1944,66.30295,5.264172,33.063703,0.018716964,3.5196131,3.9406562e-05,0.0053455526,6336018.7,213,4.44484904151082e-08,0.00526110111949387,128982865.61116,256304763479.249,256397189539.634,2427447.68862489,0.00180018257180975,0.260868033413676,0.187479269483123,0.551652697103201,0.00180018257180975
"1913",1957,130.55245,14.126548,46.759409,0.0086940741,1.6126939,4.5609351e-06,0.030967079,1940180,139,6.54373150497568e-08,0.0101720997498546,24786080.8030718,308495956978.183,320387299534.49,2914174.56740351,0.000928657299304468,0.288321011809582,0.17779773880151,0.533881249388909,0.000928657299304468
"1914",1900,158.3362,36.035726,5.1485429,0.0073514978,3.2121281,5.1841864e-05,0.038425311,8949665.5,128,7.44355933766852e-08,0.0244651930886754,50700494.5373976,1549614162577.13,1557733732269.46,14841706.8395975,0.000391481843078868,0.358006966655065,0.243629159937865,0.39836387340707,0.000391481843078868
"1915",1886,112.58306,42.774816,30.683525,0.014986173,4.3966112,5.6844257e-05,0.021118986,803288.81,41,2.32115651954427e-07,0.0257054157600411,7648266.4637684,24589424974.3099,24707197419.5483,235132.016717213,0.000371996422604139,0.264428734669395,0.0954099055787811,0.640161359751824,0.000371996422604139
"1916",1890,59.099341,34.715863,30.783536,0.01148974,1.1075048,1.883909e-05,0.014240956,5460873.5,54,1.64381578752785e-07,0.0229641065517641,48978203.2235913,159013925611.632,161650554190.856,1434908.15842441,0.000392951899378235,0.286821543075308,0.132710020808308,0.580468436116384,0.000392951899378235
"1917",1927,18.406334,30.59475,19.136927,0.0032886503,5.3120692,3.6073221e-05,0.040447959,2053791.3,161,5.95137620776879e-08,0.019681677229188,12932027.4871137,468187857231.409,471489340775.339,4517676.81630018,0.000490267278251334,0.350485272724042,0.25933266703723,0.390182060238727,0.000490267278251334
"1918",1952,74.306703,20.459141,3.9866466,0.016136132,6.5655036,6.4016214e-05,0.015401811,5031124.5,86,1.07201079103962e-07,0.0102925900069296,81302459.1351099,243356944682.808,243828718825.73,2247928.35262031,0.000897457822329721,0.236336349765564,0.0912569969403513,0.672406653294085,0.000897457822329721
"1919",1931,43.646063,34.075346,35.754603,0.011823284,1.2363275,9.2547831e-05,0.018325181,3798137.8,71,1.26130729554448e-07,0.0252453177817819,27143387.1785789,185278242458.365,185511375803.198,1661306.64712018,0.000355176757819151,0.328741574309444,0.175784179216329,0.495474246474227,0.000355176757819151
"1920",1935,98.035247,13.089734,42.654688,0.008412403,4.8690932,3.3624821e-05,0.047808133,5083808.7,123,7.56310360732417e-08,0.00653149627528516,108740231.612874,1082569542900.88,1093259934367.2,10170178.9286274,0.00143833518941255,0.223343574153355,0.0910351552495695,0.685621270597076,0.00143833518941255
"1921",1894,46.589295,16.655948,40.107546,0.0092667401,1.9624088,1.8284192e-05,0.012326546,1488547,130,7.08728297730448e-08,0.0118091143881038,17047033.7660574,86967196001.3239,87699745122.2871,808018.783934866,0.000786771572624221,0.302619317803676,0.186099068616991,0.511281613579334,0.000786771572624221
"1922",1960,25.352698,7.3037085,25.098289,0.01360763,2.3830392,1.6578079e-05,0.026778959,9691102.4,250,3.75558916640471e-08,0.00681098628862492,140076708.305339,2320698311195.17,2340794288954.45,21977654.1809483,0.00139044124941625,0.298293947370858,0.274724098793256,0.426981953835885,0.00139044124941625
"1923",1939,8.6876437,7.921465,27.532971,0.0011876314,5.9157861,2.2557659e-05,0.023853258,2025053,306,3.11676025196237e-08,0.00668158595774684,27181426.4845484,520264407434.058,520140777068.514,4960731.5441394,0.0014270593968475,0.305183752020983,0.320485178937246,0.374331069041771,0.0014270593968475
"1924",1889,122.00982,38.494717,44.351626,0.01209856,4.7210809,9.4348714e-05,0.03905511,4734593.4,49,1.8288874568187e-07,0.0264786325998212,38845823.9556437,339797233067.052,340339816003.181,3049971.7806666,0.000338984959509549,0.294821002439657,0.129431985687246,0.575747011873097,0.000338984959509549
"1925",1898,124.37397,26.494368,14.686626,0.016057453,9.3618359,9.7654658e-05,0.032075885,8845446.8,79,1.17858262911693e-07,0.017542495284828,87937099.4428485,808987422960.418,810480650552.389,7546225.48621381,0.00053173670462993,0.295621684253469,0.140774217773843,0.563604097972689,0.00053173670462993
"1926",1947,50.141415,3.1755651,16.493248,0.012164035,6.5058988,9.9277933e-05,0.031261977,3332563.8,253,3.65027391279895e-08,0.00483982517550188,66830581.1637989,959493811499.455,958701048387.845,8853789.21057099,0.00190659006597642,0.267592040974264,0.249793436708587,0.482614522317149,0.00190659006597642
"1927",1897,107.78035,13.173529,24.26612,0.012953475,7.1737468,9.3925011e-05,0.017229552,5905023.4,131,7.36889992359365e-08,0.00774884040365413,105087230.887384,464615445375.58,464238125132.281,4481410.81310965,0.00124475648747546,0.246128398066146,0.116108362702181,0.637763239231673,0.00124475648747546
"1928",1902,39.013022,14.576189,1.4806056,0.008966388,6.4347093,8.0201638e-05,0.021357993,8108060.4,161,5.88637224341271e-08,0.0107649975587532,92830483.6565189,987986105071.926,990006091598.757,9382346.44921825,0.000882158642138778,0.30734538005102,0.209829671327237,0.482824948621743,0.000882158642138778
"1929",1968,135.92359,17.180734,11.637401,0.015756497,7.1281809,8.3644232e-05,0.049944677,596526.19,140,7.01290898762434e-08,0.0122551987140533,6548200.54803136,142690125540.763,143208033003.322,1406026.8624486,0.000804043120505234,0.30176386330275,0.189550303939645,0.508685832757606,0.000804043120505234
"1930",1908,35.141238,45.480529,37.303815,0.018705835,7.188049,3.0491527e-05,0.019929953,6155045.9,64,1.40647920586389e-07,0.0362961649782059,32307319.439736,292664822986.644,295097175146.371,2656307.45953629,0.000250061640678051,0.352803888516698,0.201011135441455,0.446184976041847,0.000250061640678051
"1931",1943,60.92142,47.437571,35.491704,0.003614727,1.3330648,1.7667603e-05,0.034717103,2689273.8,38,2.46746652693629e-07,0.0333423816851847,20352967.9754125,127196539422.564,130577750379.002,1224345.66724675,0.000288690261625937,0.293642335209809,0.122258397756096,0.584099267034095,0.000288690261625937
"1932",1955,95.567512,19.123928,24.442176,0.01510338,1.1504324,6.5471327e-05,0.0062450538,5819080.6,91,1.04001184858772e-07,0.00760789467478892,125306251.094299,117828903122.159,117615569258.405,1113126.4290249,0.00124173284285638,0.199600554482625,0.0615900627020392,0.738809382815335,0.00124173284285638
"1933",1951,156.66772,35.989496,33.551198,0.0095292519,3.5344895,8.3084526e-07,0.01390316,5046906.4,121,7.86634494461672e-08,0.0248957231345208,28883559.3284648,299218708874.778,186362649700.14,1773851.39367423,0.000238124314804665,0.34956109991726,0.297232517838697,0.353206382244042,0.000238124314804665
"1934",1976,121.96508,9.9099234,39.381353,0.016611363,5.2392404,7.4084683e-05,0.015098081,2784536.2,169,5.67990350907833e-08,0.00750201655479065,44937513.8230443,248834842646.428,248819389513.577,2388426.50892607,0.0012794480978786,0.274068108851515,0.170717000777489,0.555214890370996,0.0012794480978786
"1935",1965,156.21993,49.506992,26.48352,0.019606622,6.104464,7.9221237e-05,0.03011012,8021556.7,86,1.0570516476369e-07,0.0368906796818687,35913176.244263,766351676785.421,767057391108.692,6973045.80029014,0.000246648085579821,0.366531109795514,0.232430856161271,0.401038034043214,0.000246648085579821
"1936",1905,172.47866,24.410911,28.028957,0.016227443,1.1326947,9.984598e-05,0.023518373,6209635.7,255,3.68645178949629e-08,0.0136521106410774,44364369.5808657,1328561428192.81,1327742586231.89,12481380.5341627,0.00068814694379368,0.342800142187009,0.301451668089381,0.35574818972361,0.00068814694379368
"1937",1984,102.25966,29.268113,22.983185,0.010616641,9.8204169,1.2545244e-05,0.046871387,8582873.7,57,1.57682567465292e-07,0.0128965418278513,134250219.47987,859729459642.294,898561484220.901,8076186.46587036,0.000728402215191995,0.215531292217091,0.0720882035525377,0.712380504230372,0.000728402215191995
